playerId,season,name,team,position,situation,games_played,icetime,xGoals,goals,unblocked_shot_attempts,xRebounds,rebounds,xFreeze,freeze,xOnGoal,ongoal,xPlayStopped,playStopped,xPlayContinuedInZone,playContinuedInZone,xPlayContinuedOutsideZone,playContinuedOutsideZone,flurryAdjustedxGoals,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,blocked_shot_attempts,penalityMinutes,penalties
8471469,2010,Pekka Rinne,NSH,G,other,12,1012.0,2.73,2.0,28.0,1.31,2.0,3.25,3.0,17.09,15.0,0.09,0.0,9.54,9.0,5.47,7.0,2.36,11.0,9.0,3.0,0.43,1.28,1.02,0.0,1.0,1.0,5.0,0.0,0.0
8471469,2010,Pekka Rinne,NSH,G,all,12,43708.0,31.33,32.0,654.0,22.95,19.0,77.63,110.0,342.72,343.0,10.74,7.0,188.14,143.0,140.06,155.0,30.33,363.0,77.0,31.0,10.04,9.6,11.7,6.0,10.0,16.0,183.0,0.0,0.0
8471469,2010,Pekka Rinne,NSH,G,5on5,12,34503.0,19.41,18.0,521.0,17.03,15.0,64.46,88.0,269.81,269.0,8.33,7.0,146.26,112.0,114.33,129.0,19.09,296.0,55.0,19.0,7.98,6.79,4.63,6.0,6.0,6.0,151.0,0.0,0.0
8471469,2010,Pekka Rinne,NSH,G,4on5,12,3340.0,8.72,10.0,96.0,4.34,2.0,9.09,19.0,49.8,57.0,0.17,0.0,30.57,21.0,15.8,14.0,8.4,50.0,11.0,9.0,1.44,1.24,6.04,0.0,1.0,9.0,26.0,0.0,0.0
8471469,2010,Pekka Rinne,NSH,G,5on4,12,4853.0,0.47,2.0,9.0,0.28,0.0,0.83,0.0,6.03,2.0,2.16,0.0,1.78,1.0,4.46,5.0,0.47,6.0,2.0,0.0,0.18,0.28,0.0,0.0,2.0,0.0,1.0,0.0,0.0
8462052,2010,Brian Boucher,PHI,G,other,9,1250.0,2.27,1.0,27.0,1.04,1.0,2.89,4.0,14.37,13.0,0.63,0.0,7.56,5.0,4.79,8.0,2.11,8.0,8.0,3.0,0.2,1.16,0.9,0.0,0.0,1.0,8.0,0.0,0.0
8462052,2010,Brian Boucher,PHI,G,all,9,25342.0,19.15,22.0,447.0,15.29,18.0,53.13,46.0,228.75,229.0,7.71,5.0,124.74,98.0,96.16,128.0,18.26,239.0,56.0,21.0,6.72,6.87,5.56,7.0,9.0,6.0,131.0,2.0,1.0
8462052,2010,Brian Boucher,PHI,G,5on5,9,18831.0,13.51,19.0,333.0,10.94,15.0,41.29,34.0,172.44,174.0,5.53,5.0,92.87,65.0,72.8,101.0,12.91,186.0,38.0,13.0,5.45,4.61,3.45,6.0,8.0,5.0,96.0,2.0,1.0
8462052,2010,Brian Boucher,PHI,G,4on5,9,2717.0,2.96,2.0,78.0,3.07,1.0,8.15,6.0,36.4,36.0,0.23,0.0,23.0,27.0,12.48,15.0,2.83,37.0,10.0,4.0,0.95,1.1,0.9,1.0,1.0,0.0,27.0,0.0,0.0
8462052,2010,Brian Boucher,PHI,G,5on4,9,2544.0,0.42,0.0,9.0,0.24,1.0,0.8,2.0,5.54,6.0,1.34,0.0,1.32,1.0,6.08,4.0,0.41,8.0,0.0,1.0,0.12,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
8471239,2010,Cory Schneider,VAN,G,other,5,637.0,1.96,2.0,16.0,0.94,0.0,1.79,2.0,10.05,11.0,0.17,0.0,6.01,7.0,1.93,2.0,1.58,1.0,9.0,3.0,0.05,1.19,0.72,0.0,2.0,0.0,3.0,0.0,0.0
8471239,2010,Cory Schneider,VAN,G,all,5,9759.0,7.45,7.0,131.0,5.08,4.0,15.8,17.0,72.46,82.0,2.88,2.0,39.94,30.0,29.23,41.0,6.78,63.0,30.0,7.0,1.84,3.85,1.76,2.0,4.0,1.0,31.0,0.0,0.0
