playerId,season,name,team,position,situation,games_played,icetime,xGoals,goals,unblocked_shot_attempts,xRebounds,rebounds,xFreeze,freeze,xOnGoal,ongoal,xPlayStopped,playStopped,xPlayContinuedInZone,playContinuedInZone,xPlayContinuedOutsideZone,playContinuedOutsideZone,flurryAdjustedxGoals,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,blocked_shot_attempts,penalityMinutes,penalties
8470147,2018,Curtis McElhinney,CAR,G,other,5,547.0,0.5,0.0,10.0,0.54,0.0,0.89,1.0,5.25,4.0,0.28,0.0,4.42,4.0,1.44,0.0,0.46,6.0,2.0,0.0,0.26,0.24,0.0,0.0,0.0,0.0,2.0,0.0,0.0
8470147,2018,Curtis McElhinney,CAR,G,all,5,16291.0,13.82,10.0,258.0,9.02,17.0,30.85,27.0,131.71,129.0,4.63,1.0,72.55,62.0,55.17,63.0,13.46,132.0,40.0,14.0,3.69,4.58,5.54,3.0,1.0,6.0,72.0,0.0,0.0
8470147,2018,Curtis McElhinney,CAR,G,5on5,5,13116.0,9.15,5.0,197.0,6.32,12.0,23.89,22.0,97.82,95.0,3.54,1.0,52.42,42.0,41.8,52.0,8.93,93.0,35.0,9.0,2.88,3.94,2.33,3.0,1.0,1.0,60.0,0.0,0.0
8470147,2018,Curtis McElhinney,CAR,G,4on5,5,1401.0,3.92,5.0,45.0,1.97,5.0,5.61,3.0,24.91,25.0,0.03,0.0,14.79,16.0,7.83,6.0,3.84,28.0,2.0,5.0,0.43,0.28,3.21,0.0,0.0,5.0,10.0,0.0,0.0
8470147,2018,Curtis McElhinney,CAR,G,5on4,5,1227.0,0.25,0.0,6.0,0.19,0.0,0.46,1.0,3.72,5.0,0.78,0.0,0.9,0.0,4.1,5.0,0.25,5.0,1.0,0.0,0.12,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8471469,2018,Pekka Rinne,NSH,G,other,6,489.0,1.52,0.0,21.0,1.05,1.0,2.15,2.0,11.55,10.0,0.04,0.0,7.34,6.0,3.53,7.0,1.14,9.0,5.0,2.0,0.31,0.69,0.52,0.0,0.0,0.0,5.0,0.0,0.0
8471469,2018,Pekka Rinne,NSH,G,all,6,19778.0,17.09,17.0,350.0,12.97,12.0,38.54,32.0,176.2,179.0,5.76,6.0,98.93,89.0,69.84,89.0,15.37,174.0,51.0,18.0,4.61,6.61,5.87,6.0,7.0,4.0,107.0,0.0,0.0
8471469,2018,Pekka Rinne,NSH,G,5on5,6,15760.0,11.71,13.0,267.0,8.77,9.0,29.47,24.0,129.04,135.0,4.8,5.0,69.23,59.0,53.75,69.0,11.28,127.0,39.0,11.0,3.52,5.05,3.14,4.0,6.0,3.0,90.0,0.0,0.0
8471469,2018,Pekka Rinne,NSH,G,4on5,6,1850.0,3.79,4.0,59.0,3.12,2.0,6.69,6.0,34.15,33.0,0.13,0.0,21.86,24.0,11.44,11.0,2.88,36.0,7.0,5.0,0.71,0.87,2.22,2.0,1.0,1.0,11.0,0.0,0.0
8471469,2018,Pekka Rinne,NSH,G,5on4,6,1679.0,0.07,0.0,3.0,0.04,0.0,0.23,0.0,1.46,1.0,0.8,1.0,0.49,0.0,1.13,2.0,0.07,2.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8475215,2018,Robin Lehner,NYI,G,other,8,1383.0,0.72,1.0,18.0,0.78,0.0,2.02,1.0,10.1,9.0,0.34,2.0,6.66,3.0,3.49,9.0,0.7,10.0,4.0,0.0,0.32,0.4,0.0,1.0,0.0,0.0,4.0,0.0,0.0
8475215,2018,Robin Lehner,NYI,G,all,8,26940.0,21.07,15.0,482.0,16.7,12.0,54.96,41.0,242.61,233.0,7.6,12.0,141.39,131.0,106.01,138.0,20.41,266.0,63.0,19.0,7.79,7.15,6.13,5.0,5.0,5.0,134.0,2.0,1.0
8475215,2018,Robin Lehner,NYI,G,5on5,8,21476.0,15.71,12.0,397.0,13.48,11.0,47.31,38.0,202.08,191.0,5.74,8.0,117.37,109.0,89.54,110.0,15.32,228.0,50.0,12.0,6.92,5.79,3.0,4.0,5.0,3.0,107.0,0.0,0.0
8475215,2018,Robin Lehner,NYI,G,4on5,8,1946.0,4.22,2.0,60.0,2.17,1.0,5.1,2.0,25.95,27.0,0.15,0.0,16.12,19.0,8.57,12.0,3.97,24.0,6.0,7.0,0.48,0.61,3.13,0.0,0.0,2.0,23.0,0.0,0.0
8475215,2018,Robin Lehner,NYI,G,5on4,8,2135.0,0.42,0.0,7.0,0.27,0.0,0.52,0.0,4.48,6.0,1.36,2.0,1.25,0.0,4.41,7.0,0.42,4.0,3.0,0.0,0.07,0.35,0.0,0.0,0.0,0.0,0.0,2.0,1.0
8475883,2018,Frederik Andersen,TOR,G,other,7,489.0,0.88,1.0,19.0,0.78,1.0,1.68,0.0,10.05,11.0,0.03,0.0,6.8,4.0,3.6,7.0,0.86,11.0,4.0,0.0,0.44,0.44,0.0,1.0,0.0,0.0,4.0,0.0,0.0
8475883,2018,Frederik Andersen,TOR,G,all,7,24829.0,20.76,19.0,412.0,15.07,15.0,53.46,42.0,231.16,244.0,7.4,6.0,130.11,100.0,102.03,144.0,20.18,253.0,60.0,17.0,7.24,7.21,6.32,4.0,7.0,8.0,82.0,0.0,0.0
8475883,2018,Frederik Andersen,TOR,G,5on5,7,21189.0,14.38,11.0,347.0,12.05,11.0,46.81,38.0,193.04,198.0,6.41,5.0,107.26,85.0,88.03,122.0,14.0,219.0,48.0,8.0,6.27,5.84,2.27,3.0,6.0,2.0,72.0,0.0,0.0
8475883,2018,Frederik Andersen,TOR,G,4on5,7,1537.0,5.5,7.0,42.0,2.22,3.0,4.95,4.0,27.48,33.0,0.13,0.0,16.02,11.0,8.48,13.0,5.31,21.0,8.0,9.0,0.52,0.93,4.05,0.0,1.0,6.0,4.0,0.0,0.0
8475883,2018,Frederik Andersen,TOR,G,5on4,7,1614.0,0.0,0.0,4.0,0.02,0.0,0.02,0.0,0.6,2.0,0.83,1.0,0.02,0.0,1.92,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
8471750,2018,Ben Bishop,DAL,G,other,13,1396.0,2.09,1.0,36.0,1.61,2.0,3.64,2.0,18.82,21.0,0.44,0.0,13.3,12.0,5.61,10.0,1.8,21.0,3.0,3.0,0.81,0.38,0.9,1.0,0.0,0.0,9.0,0.0,0.0
8471750,2018,Ben Bishop,DAL,G,all,13,48659.0,34.07,30.0,848.0,29.25,29.0,98.99,99.0,420.26,446.0,12.51,10.0,241.93,218.0,180.8,214.0,32.44,479.0,88.0,33.0,13.69,10.43,9.95,19.0,7.0,4.0,248.0,2.0,1.0
8471750,2018,Ben Bishop,DAL,G,5on5,13,40076.0,27.88,27.0,701.0,22.76,22.0,84.26,88.0,347.51,369.0,9.84,7.0,195.59,178.0,152.16,172.0,26.77,396.0,72.0,27.0,11.34,8.5,8.05,17.0,7.0,3.0,206.0,2.0,1.0
8471750,2018,Ben Bishop,DAL,G,4on5,13,3867.0,3.81,2.0,101.0,4.69,5.0,10.5,9.0,48.96,47.0,0.17,0.0,31.86,26.0,16.4,25.0,3.59,54.0,12.0,3.0,1.42,1.4,1.0,1.0,0.0,1.0,32.0,0.0,0.0
8471750,2018,Ben Bishop,DAL,G,5on4,13,3320.0,0.28,0.0,10.0,0.19,0.0,0.59,0.0,4.98,9.0,2.06,3.0,1.18,2.0,6.63,7.0,0.28,8.0,1.0,0.0,0.13,0.16,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8476945,2018,Connor Hellebuyck,WPG,G,other,6,1473.0,0.11,1.0,4.0,0.1,0.0,0.28,0.0,1.52,2.0,0.18,1.0,0.71,0.0,0.76,1.0,0.11,2.0,0.0,0.0,0.11,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
8476945,2018,Connor Hellebuyck,WPG,G,all,6,21596.0,14.48,16.0,334.0,12.13,15.0,42.74,35.0,180.46,184.0,5.46,4.0,100.2,94.0,77.56,93.0,13.81,202.0,38.0,13.0,5.5,4.65,4.34,7.0,5.0,4.0,81.0,0.0,0.0
8476945,2018,Connor Hellebuyck,WPG,G,5on5,6,17252.0,10.14,10.0,273.0,9.28,7.0,35.15,31.0,144.85,151.0,4.51,3.0,81.21,75.0,62.5,80.0,9.89,166.0,31.0,6.0,4.65,3.81,1.68,4.0,3.0,3.0,70.0,0.0,0.0
8476945,2018,Connor Hellebuyck,WPG,G,4on5,6,1566.0,3.96,5.0,49.0,2.58,8.0,6.73,4.0,29.53,27.0,0.08,0.0,17.2,17.0,8.55,6.0,3.54,27.0,6.0,7.0,0.6,0.7,2.66,2.0,2.0,1.0,9.0,0.0,0.0
8476945,2018,Connor Hellebuyck,WPG,G,5on4,6,1305.0,0.27,0.0,8.0,0.16,0.0,0.58,0.0,4.56,4.0,0.69,0.0,1.08,2.0,5.75,6.0,0.27,7.0,1.0,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8474651,2018,Braden Holtby,WSH,G,other,7,615.0,1.14,0.0,10.0,0.3,0.0,0.7,0.0,4.31,4.0,0.14,0.0,2.52,3.0,1.22,2.0,0.87,4.0,0.0,2.0,0.16,0.0,0.97,0.0,0.0,0.0,4.0,0.0,0.0
8474651,2018,Braden Holtby,WSH,G,all,7,26938.0,20.73,20.0,453.0,15.55,15.0,59.47,68.0,241.88,233.0,6.37,5.0,134.64,110.0,98.72,120.0,19.91,260.0,57.0,20.0,6.8,7.38,6.56,7.0,9.0,4.0,116.0,0.0,0.0
8474651,2018,Braden Holtby,WSH,G,5on5,7,21231.0,16.39,16.0,376.0,12.53,13.0,50.85,59.0,201.92,194.0,4.37,4.0,110.42,90.0,84.17,100.0,15.86,216.0,49.0,16.0,5.65,6.4,4.34,6.0,7.0,3.0,95.0,0.0,0.0
8474651,2018,Braden Holtby,WSH,G,4on5,7,2509.0,2.89,3.0,61.0,2.54,1.0,7.14,9.0,31.07,33.0,0.16,0.0,20.22,17.0,10.24,14.0,2.85,35.0,7.0,2.0,0.84,0.81,1.24,1.0,1.0,1.0,17.0,0.0,0.0
8474651,2018,Braden Holtby,WSH,G,5on4,7,2583.0,0.33,1.0,6.0,0.19,1.0,0.77,0.0,4.58,2.0,1.71,1.0,1.48,0.0,3.08,4.0,0.33,5.0,1.0,0.0,0.16,0.17,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8475683,2018,Sergei Bobrovsky,CBJ,G,other,10,701.0,1.89,0.0,22.0,0.6,0.0,1.15,1.0,7.86,10.0,0.21,0.0,5.13,8.0,1.99,2.0,1.66,4.0,4.0,3.0,0.2,0.56,1.12,0.0,0.0,0.0,11.0,0.0,0.0
8475683,2018,Sergei Bobrovsky,CBJ,G,all,10,37376.0,25.79,25.0,614.0,20.28,18.0,75.8,85.0,319.28,331.0,9.46,17.0,175.5,131.0,137.8,180.0,25.15,343.0,85.0,18.0,9.39,10.43,5.97,11.0,6.0,8.0,168.0,0.0,0.0
8475683,2018,Sergei Bobrovsky,CBJ,G,5on5,10,30983.0,18.22,19.0,509.0,16.4,14.0,66.4,72.0,266.32,275.0,7.63,16.0,146.31,104.0,115.5,158.0,17.91,299.0,64.0,9.0,8.15,7.78,2.3,9.0,6.0,4.0,137.0,0.0,0.0
8475683,2018,Sergei Bobrovsky,CBJ,G,4on5,10,2508.0,4.31,4.0,65.0,2.69,3.0,6.67,10.0,32.41,33.0,0.2,0.0,20.64,17.0,10.61,11.0,4.22,28.0,14.0,4.0,0.67,1.61,2.03,1.0,0.0,3.0,19.0,0.0,0.0
8475683,2018,Sergei Bobrovsky,CBJ,G,5on4,10,3184.0,1.38,2.0,18.0,0.59,1.0,1.58,2.0,12.68,13.0,1.41,1.0,3.42,2.0,9.7,9.0,1.36,12.0,3.0,2.0,0.38,0.48,0.52,1.0,0.0,1.0,1.0,0.0,0.0
8475831,2018,Philipp Grubauer,COL,G,other,12,1443.0,2.09,2.0,39.0,1.1,1.0,3.68,3.0,18.41,17.0,0.64,0.0,10.23,9.0,8.3,9.0,2.04,16.0,6.0,4.0,0.45,0.66,0.98,0.0,2.0,0.0,13.0,0.0,0.0
8475831,2018,Philipp Grubauer,COL,G,all,12,43907.0,32.41,28.0,733.0,25.22,37.0,84.96,96.0,358.32,373.0,12.12,15.0,200.55,146.0,153.86,189.0,30.62,385.0,84.0,41.0,10.6,10.42,11.38,7.0,13.0,8.0,223.0,0.0,0.0
8475831,2018,Philipp Grubauer,COL,G,5on5,12,34291.0,23.29,20.0,565.0,19.08,28.0,69.65,83.0,280.91,292.0,9.83,13.0,159.02,109.0,117.43,149.0,22.25,314.0,60.0,25.0,8.79,7.53,6.97,6.0,8.0,6.0,166.0,0.0,0.0
8475831,2018,Philipp Grubauer,COL,G,4on5,12,3601.0,5.96,6.0,104.0,4.43,5.0,10.04,9.0,46.25,46.0,0.28,0.0,28.15,25.0,14.91,18.0,5.44,40.0,14.0,11.0,1.16,1.6,3.2,1.0,3.0,2.0,39.0,0.0,0.0
8475831,2018,Philipp Grubauer,COL,G,5on4,12,4572.0,1.07,0.0,25.0,0.61,3.0,1.58,1.0,12.74,18.0,1.37,2.0,3.15,3.0,13.22,13.0,0.89,15.0,4.0,1.0,0.2,0.63,0.24,0.0,0.0,0.0,5.0,0.0,0.0
8477180,2018,Aaron Dell,SJS,G,other,2,200.0,0.7,0.0,1.0,0.04,0.0,0.03,0.0,0.91,0.0,0.04,0.0,0.16,0.0,0.05,1.0,0.7,0.0,0.0,1.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
8477180,2018,Aaron Dell,SJS,G,all,2,5373.0,4.66,5.0,73.0,2.78,3.0,8.24,10.0,37.21,36.0,1.31,1.0,20.2,17.0,15.88,17.0,4.58,36.0,14.0,3.0,1.09,1.75,1.82,1.0,3.0,1.0,20.0,0.0,0.0
8477180,2018,Aaron Dell,SJS,G,5on5,2,3733.0,1.6,1.0,45.0,1.54,0.0,5.37,7.0,22.03,18.0,0.85,1.0,11.9,14.0,9.85,8.0,1.57,24.0,7.0,0.0,0.69,0.91,0.0,0.0,1.0,0.0,14.0,0.0,0.0
8477180,2018,Aaron Dell,SJS,G,4on5,2,763.0,2.17,3.0,20.0,0.95,3.0,2.4,3.0,11.14,14.0,0.02,0.0,6.51,2.0,3.58,5.0,2.13,7.0,7.0,2.0,0.22,0.84,1.12,0.0,2.0,1.0,4.0,0.0,0.0
8477180,2018,Aaron Dell,SJS,G,5on4,2,677.0,0.09,1.0,5.0,0.07,0.0,0.2,0.0,1.83,2.0,0.4,0.0,0.47,1.0,2.13,1.0,0.09,3.0,0.0,0.0,0.09,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
8476883,2018,Andrei Vasilevskiy,TBL,G,other,4,175.0,0.23,1.0,3.0,0.2,0.0,0.26,0.0,1.7,2.0,0.0,0.0,0.77,0.0,0.51,1.0,0.23,1.0,1.0,0.0,0.07,0.16,0.0,0.0,1.0,0.0,1.0,0.0,0.0
8476883,2018,Andrei Vasilevskiy,TBL,G,all,4,14143.0,10.87,16.0,183.0,6.37,6.0,23.08,23.0,99.32,105.0,3.4,4.0,52.18,35.0,39.4,49.0,10.74,100.0,19.0,16.0,3.14,2.06,5.67,8.0,2.0,6.0,48.0,0.0,0.0
8476883,2018,Andrei Vasilevskiy,TBL,G,5on5,4,12322.0,6.76,9.0,151.0,5.19,4.0,19.7,18.0,81.82,86.0,3.06,3.0,43.42,31.0,34.31,44.0,6.65,86.0,17.0,9.0,2.63,1.82,2.31,5.0,1.0,3.0,39.0,0.0,0.0
8476883,2018,Andrei Vasilevskiy,TBL,G,4on5,4,1066.0,3.84,5.0,26.0,0.93,2.0,2.78,4.0,14.28,15.0,0.08,0.0,7.36,4.0,3.7,4.0,3.82,11.0,1.0,7.0,0.4,0.08,3.36,2.0,0.0,3.0,7.0,0.0,0.0
8476883,2018,Andrei Vasilevskiy,TBL,G,5on4,4,580.0,0.03,1.0,2.0,0.02,0.0,0.12,0.0,0.73,1.0,0.26,1.0,0.23,0.0,0.57,0.0,0.03,1.0,0.0,0.0,0.03,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
