playerId,season,name,team,position,situation,games_played,icetime,xGoals,goals,unblocked_shot_attempts,xRebounds,rebounds,xFreeze,freeze,xOnGoal,ongoal,xPlayStopped,playStopped,xPlayContinuedInZone,playContinuedInZone,xPlayContinuedOutsideZone,playContinuedOutsideZone,flurryAdjustedxGoals,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,blocked_shot_attempts,penalityMinutes,penalties
8470657,2009,Jimmy Howard,DET,G,other,12,1496.0,3.07,3.0,33.0,1.56,2.0,4.63,6.0,21.55,22.0,0.56,1.0,12.38,13.0,7.58,6.0,2.54,16.0,12.0,2.0,0.73,1.4,0.94,0.0,1.0,2.0,3.0,0.0,0.0
8470657,2009,Jimmy Howard,DET,G,all,12,43226.0,31.76,33.0,659.0,24.39,23.0,83.39,96.0,378.42,387.0,12.84,22.0,204.2,155.0,162.96,196.0,30.39,392.0,99.0,28.0,10.94,12.02,8.79,7.0,16.0,10.0,140.0,2.0,1.0
8470657,2009,Jimmy Howard,DET,G,5on5,12,30990.0,20.57,20.0,460.0,15.75,14.0,59.46,73.0,265.4,271.0,8.93,17.0,139.17,104.0,116.56,139.0,20.11,280.0,62.0,18.0,7.95,7.63,4.99,4.0,10.0,6.0,100.0,2.0,1.0
8470657,2009,Jimmy Howard,DET,G,4on5,12,5676.0,7.48,9.0,150.0,6.67,7.0,18.06,17.0,81.76,84.0,0.29,1.0,49.98,36.0,31.03,41.0,7.12,86.0,23.0,7.0,2.06,2.77,2.66,3.0,4.0,2.0,34.0,0.0,0.0
8470657,2009,Jimmy Howard,DET,G,5on4,12,5064.0,0.64,1.0,16.0,0.41,0.0,1.24,0.0,9.71,10.0,3.05,3.0,2.67,2.0,7.79,10.0,0.63,10.0,2.0,1.0,0.2,0.23,0.2,0.0,1.0,0.0,3.0,0.0,0.0
8474550,2009,Antti Niemi,CHI,G,other,22,2265.0,7.07,3.0,61.0,2.71,3.0,5.61,5.0,34.77,31.0,0.5,1.0,21.03,23.0,9.44,12.0,6.62,26.0,12.0,9.0,0.86,1.61,4.59,0.0,0.0,3.0,14.0,0.0,0.0
8474550,2009,Antti Niemi,CHI,G,all,22,79311.0,58.29,58.0,1271.0,46.42,34.0,146.55,169.0,653.51,645.0,21.46,16.0,368.41,311.0,261.4,315.0,56.48,686.0,161.0,55.0,19.57,20.17,18.55,22.0,13.0,23.0,369.0,2.0,1.0
8474550,2009,Antti Niemi,CHI,G,5on5,22,62638.0,39.1,40.0,941.0,32.18,24.0,113.47,132.0,487.53,484.0,16.88,14.0,268.44,219.0,203.33,246.0,38.32,518.0,120.0,34.0,15.08,14.88,9.15,18.0,11.0,11.0,269.0,2.0,1.0
8474550,2009,Antti Niemi,CHI,G,4on5,22,7814.0,11.31,13.0,250.0,11.07,7.0,26.28,31.0,121.98,119.0,0.74,0.0,76.21,69.0,41.06,47.0,10.73,133.0,25.0,12.0,3.35,3.15,4.81,3.0,1.0,9.0,80.0,0.0,0.0
8474550,2009,Antti Niemi,CHI,G,5on4,22,6594.0,0.81,2.0,19.0,0.46,0.0,1.18,1.0,9.23,11.0,3.35,1.0,2.73,0.0,7.56,10.0,0.81,9.0,4.0,0.0,0.28,0.53,0.0,1.0,1.0,0.0,6.0,0.0,0.0
8473975,2009,Erik Ersberg,LAK,G,other,1,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8473975,2009,Erik Ersberg,LAK,G,all,1,776.0,0.2,2.0,6.0,0.26,0.0,0.59,0.0,2.96,4.0,0.32,2.0,1.91,2.0,0.95,0.0,0.2,4.0,0.0,0.0,0.2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
8473975,2009,Erik Ersberg,LAK,G,5on5,1,590.0,0.16,1.0,5.0,0.21,0.0,0.42,0.0,2.22,3.0,0.21,0.0,1.42,2.0,0.72,0.0,0.15,3.0,0.0,0.0,0.16,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
8473975,2009,Erik Ersberg,LAK,G,4on5,1,16.0,0.04,1.0,1.0,0.05,0.0,0.17,0.0,0.74,1.0,0.0,0.0,0.48,0.0,0.23,0.0,0.04,1.0,0.0,0.0,0.04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8473975,2009,Erik Ersberg,LAK,G,5on4,1,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8468524,2009,Ilya Bryzgalov,ARI,G,other,7,705.0,1.35,1.0,19.0,0.92,0.0,2.4,3.0,12.14,15.0,0.25,0.0,6.98,5.0,4.9,8.0,1.26,11.0,5.0,1.0,0.36,0.78,0.21,0.0,1.0,0.0,2.0,0.0,0.0
8468524,2009,Ilya Bryzgalov,ARI,G,all,7,25154.0,19.7,24.0,432.0,16.64,8.0,52.78,46.0,246.01,255.0,6.74,9.0,140.47,131.0,107.71,120.0,18.89,276.0,53.0,16.0,6.99,6.44,6.26,7.0,9.0,8.0,87.0,0.0,0.0
8468524,2009,Ilya Bryzgalov,ARI,G,5on5,7,18219.0,11.34,15.0,300.0,10.29,7.0,37.86,37.0,167.59,171.0,4.95,5.0,93.95,86.0,75.38,77.0,11.12,194.0,32.0,8.0,5.41,3.74,2.19,6.0,6.0,3.0,66.0,0.0,0.0
8468524,2009,Ilya Bryzgalov,ARI,G,4on5,7,3144.0,6.54,8.0,102.0,5.14,1.0,11.72,6.0,58.29,59.0,0.17,0.0,37.42,36.0,20.33,29.0,6.05,62.0,14.0,7.0,1.03,1.65,3.87,1.0,2.0,5.0,19.0,0.0,0.0
8468524,2009,Ilya Bryzgalov,ARI,G,5on4,7,3086.0,0.46,0.0,11.0,0.28,0.0,0.81,0.0,8.0,10.0,1.37,4.0,2.11,4.0,7.1,6.0,0.46,9.0,2.0,0.0,0.19,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8470860,2009,Jaroslav Halak,MTL,G,other,18,2047.0,3.73,1.0,55.0,1.89,4.0,5.36,1.0,27.63,25.0,0.45,0.0,15.68,18.0,10.41,14.0,3.61,20.0,15.0,3.0,0.65,1.75,1.34,0.0,1.0,0.0,17.0,0.0,0.0
8470860,2009,Jaroslav Halak,MTL,G,all,18,60804.0,50.97,43.0,1157.0,40.83,47.0,127.05,105.0,574.48,562.0,14.0,17.0,318.44,265.0,238.44,314.0,48.61,579.0,175.0,40.0,16.66,21.33,12.98,12.0,18.0,13.0,363.0,0.0,0.0
8470860,2009,Jaroslav Halak,MTL,G,5on5,18,46594.0,32.88,28.0,855.0,28.24,32.0,98.37,85.0,421.21,416.0,10.69,13.0,231.94,189.0,176.12,232.0,32.06,441.0,120.0,20.0,12.69,14.78,5.42,8.0,13.0,7.0,274.0,0.0,0.0
8470860,2009,Jaroslav Halak,MTL,G,4on5,18,6730.0,12.83,12.0,218.0,9.82,9.0,20.94,17.0,107.25,103.0,0.39,0.0,65.75,54.0,36.31,52.0,11.45,99.0,34.0,16.0,2.79,4.06,5.99,4.0,3.0,5.0,69.0,0.0,0.0
