playerId,season,name,team,position,situation,games_played,icetime,xGoals,goals,unblocked_shot_attempts,xRebounds,rebounds,xFreeze,freeze,xOnGoal,ongoal,xPlayStopped,playStopped,xPlayContinuedInZone,playContinuedInZone,xPlayContinuedOutsideZone,playContinuedOutsideZone,flurryAdjustedxGoals,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,blocked_shot_attempts,penalityMinutes,penalties
8473503,2012,James Reimer,TOR,G,other,7,962.0,1.45,3.0,28.0,1.02,3.0,2.73,1.0,11.99,16.0,0.38,1.0,7.8,5.0,3.53,3.0,1.38,13.0,1.0,3.0,0.43,0.09,0.93,1.0,0.0,2.0,11.0,0.0,0.0
8473503,2012,James Reimer,TOR,G,all,7,26306.0,26.01,21.0,527.0,18.18,22.0,66.11,77.0,279.5,272.0,7.3,6.0,152.48,130.0,113.94,124.0,25.31,282.0,81.0,23.0,7.98,10.0,8.03,9.0,4.0,8.0,141.0,0.0,0.0
8473503,2012,James Reimer,TOR,G,5on5,7,21583.0,19.24,14.0,431.0,14.31,16.0,56.64,67.0,230.0,218.0,6.01,4.0,125.38,108.0,94.73,104.0,18.8,239.0,66.0,13.0,6.79,8.28,4.16,8.0,4.0,2.0,113.0,0.0,0.0
8473503,2012,James Reimer,TOR,G,4on5,7,1812.0,4.57,3.0,56.0,2.53,3.0,5.62,8.0,29.63,30.0,0.06,0.0,16.97,16.0,9.42,9.0,4.39,22.0,12.0,6.0,0.56,1.3,2.71,0.0,0.0,3.0,16.0,0.0,0.0
8473503,2012,James Reimer,TOR,G,5on4,7,1949.0,0.75,1.0,12.0,0.32,0.0,1.11,1.0,7.88,8.0,0.84,1.0,2.34,1.0,6.26,8.0,0.75,8.0,2.0,1.0,0.19,0.33,0.23,0.0,0.0,1.0,1.0,0.0,0.0
8468685,2012,Henrik Lundqvist,NYR,G,other,12,1123.0,1.7,1.0,29.0,1.12,0.0,3.02,4.0,14.93,13.0,0.39,1.0,9.17,8.0,5.51,8.0,1.65,13.0,6.0,2.0,0.66,0.64,0.41,1.0,0.0,0.0,8.0,0.0,0.0
8468685,2012,Henrik Lundqvist,NYR,G,all,12,45375.0,33.72,27.0,845.0,28.32,25.0,96.16,113.0,424.53,411.0,11.78,11.0,243.04,210.0,180.89,213.0,32.55,456.0,112.0,28.0,13.05,13.04,7.63,13.0,5.0,9.0,249.0,0.0,0.0
8468685,2012,Henrik Lundqvist,NYR,G,5on5,12,37052.0,25.71,19.0,716.0,22.3,18.0,82.61,100.0,357.03,345.0,9.21,6.0,203.61,175.0,155.15,181.0,25.01,395.0,92.0,14.0,10.87,10.86,3.98,8.0,5.0,6.0,215.0,0.0,0.0
8468685,2012,Henrik Lundqvist,NYR,G,4on5,12,2825.0,5.47,7.0,87.0,4.53,7.0,9.61,8.0,45.26,45.0,0.16,1.0,28.16,22.0,13.66,19.0,5.05,39.0,14.0,10.0,1.32,1.54,2.61,4.0,0.0,3.0,24.0,0.0,0.0
8468685,2012,Henrik Lundqvist,NYR,G,5on4,12,4375.0,0.83,0.0,13.0,0.37,0.0,0.92,1.0,7.31,8.0,2.02,3.0,2.09,5.0,6.58,5.0,0.83,9.0,0.0,2.0,0.2,0.0,0.63,0.0,0.0,0.0,2.0,0.0,0.0
8467950,2012,Craig Anderson,OTT,G,other,10,1168.0,1.78,2.0,29.0,1.0,1.0,3.59,5.0,16.62,15.0,0.33,1.0,8.22,6.0,6.87,7.0,1.73,17.0,2.0,3.0,0.57,0.23,0.98,1.0,1.0,0.0,7.0,0.0,0.0
8467950,2012,Craig Anderson,OTT,G,all,10,34660.0,25.48,29.0,592.0,22.56,27.0,80.31,88.0,333.98,352.0,9.55,12.0,187.97,155.0,139.76,157.0,24.71,376.0,68.0,23.0,10.1,8.29,7.09,7.0,12.0,10.0,125.0,0.0,0.0
8467950,2012,Craig Anderson,OTT,G,5on5,10,26378.0,16.84,17.0,436.0,15.54,17.0,60.95,63.0,243.73,255.0,7.45,8.0,136.14,119.0,103.63,117.0,16.45,280.0,48.0,13.0,7.35,6.0,3.5,4.0,8.0,5.0,95.0,0.0,0.0
8467950,2012,Craig Anderson,OTT,G,4on5,10,3529.0,5.95,8.0,111.0,5.57,8.0,14.61,19.0,63.56,70.0,0.24,0.0,40.55,27.0,21.22,26.0,5.62,69.0,16.0,5.0,1.96,1.8,2.19,2.0,1.0,5.0,21.0,0.0,0.0
8467950,2012,Craig Anderson,OTT,G,5on4,10,3585.0,0.92,2.0,16.0,0.45,1.0,1.16,1.0,10.06,12.0,1.53,3.0,3.06,3.0,8.04,7.0,0.91,10.0,2.0,2.0,0.23,0.26,0.43,0.0,2.0,0.0,2.0,0.0,0.0
8474690,2012,Kevin Poulin,NYI,G,other,2,38.0,0.5,0.0,3.0,0.2,0.0,0.35,0.0,2.26,1.0,0.0,0.0,1.4,2.0,0.42,0.0,0.37,0.0,2.0,1.0,0.0,0.26,0.24,0.0,0.0,0.0,0.0,0.0,0.0
8474690,2012,Kevin Poulin,NYI,G,all,2,3146.0,1.79,1.0,31.0,1.13,0.0,3.29,3.0,16.91,15.0,0.82,0.0,9.88,9.0,6.37,8.0,1.66,13.0,9.0,1.0,0.44,1.11,0.24,1.0,0.0,0.0,8.0,0.0,0.0
8474690,2012,Kevin Poulin,NYI,G,5on5,2,2244.0,0.86,1.0,18.0,0.7,0.0,2.3,2.0,11.01,10.0,0.59,0.0,6.4,6.0,4.42,5.0,0.85,11.0,4.0,0.0,0.38,0.48,0.0,1.0,0.0,0.0,3.0,0.0,0.0
8474690,2012,Kevin Poulin,NYI,G,4on5,2,384.0,0.42,0.0,9.0,0.2,0.0,0.53,1.0,2.92,4.0,0.0,0.0,1.83,1.0,0.93,2.0,0.42,1.0,3.0,0.0,0.04,0.38,0.0,0.0,0.0,0.0,5.0,0.0,0.0
8474690,2012,Kevin Poulin,NYI,G,5on4,2,480.0,0.01,0.0,1.0,0.02,0.0,0.1,0.0,0.72,0.0,0.23,0.0,0.25,0.0,0.6,1.0,0.01,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
