team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
WSH,2009,WSH,WSH,Team Level,other,7,0.6,0.68,0.62,783.0,13.32,2.43,0.9,2.28,0.4,6.65,5.32,2.42,2.43,2.42,15.0,3.0,9.0,27.0,2.0,1.0,0.0,1.0,0.0,9.0,5.0,13.0,16.0,1.0,2.0,12.0,4.0,1.0,1.0,9.0,6.0,3.0,0.24,0.69,1.5,0.0,0.0,2.0,27.0,18.0,18.0,1.0,0.27,0.51,0.0,2.7,2.7,2.69,8.19,1.65,0.41,1.48,0.23,3.69,3.54,1.64,1.65,1.64,9.0,2.0,2.0,13.0,2.0,1.0,0.0,1.0,1.0,0.0,6.0,7.0,9.0,1.0,2.0,8.0,5.0,1.0,2.0,8.0,0.0,3.0,0.14,0.0,1.51,0.0,0.0,2.0,13.0,11.0,11.0,1.0,0.11,0.27,0.27,1.48,1.48,1.48
WSH,2009,WSH,WSH,Team Level,all,7,0.59,0.6,0.59,26030.0,285.37,26.74,20.3,62.31,9.18,158.32,117.16,25.21,26.49,24.96,292.0,102.0,182.0,576.0,22.0,25.0,5.0,62.0,3.0,131.0,151.0,270.0,372.0,31.0,65.0,254.0,171.0,38.0,63.0,283.0,88.0,23.0,8.34,10.28,8.12,7.0,5.0,10.0,566.18,394.0,388.69,48.0,4.57,5.71,5.71,25.59,25.26,24.34,198.24,18.62,13.22,43.13,6.1,107.81,83.12,18.07,19.02,18.45,194.0,78.0,109.0,381.0,20.0,8.0,2.0,44.0,11.0,75.0,114.0,174.0,252.0,34.0,71.0,191.0,145.0,40.0,44.0,209.0,42.0,21.0,5.91,4.67,8.04,9.0,5.0,6.0,390.32,272.0,278.15,39.0,2.98,1.76,2.46,19.14,19.53,19.05
WSH,2009,WSH,WSH,Team Level,5on5,7,0.62,0.59,0.58,19592.0,204.21,16.67,13.67,46.72,6.58,111.91,85.45,16.1,16.42,15.85,213.0,68.0,139.0,420.0,17.0,18.0,4.0,45.0,2.0,85.0,114.0,196.0,264.0,27.0,57.0,170.0,152.0,28.0,47.0,210.0,61.0,10.0,6.54,7.25,2.88,7.0,5.0,5.0,410.18,281.0,275.69,38.0,2.82,3.78,3.78,15.72,15.38,15.09,146.21,10.24,9.3,33.38,4.46,80.13,62.49,10.08,10.63,10.46,144.0,56.0,86.0,286.0,13.0,5.0,1.0,34.0,6.0,55.0,87.0,131.0,187.0,28.0,59.0,130.0,123.0,32.0,35.0,159.0,35.0,6.0,4.76,3.88,1.61,9.0,4.0,0.0,295.32,200.0,206.15,32.0,1.91,1.0,1.0,11.15,11.54,11.41
WSH,2009,WSH,WSH,Team Level,4on5,7,0.11,0.14,0.16,2456.0,7.43,0.8,0.4,0.95,0.21,2.03,5.61,0.78,0.8,0.78,6.0,4.0,1.0,11.0,2.0,1.0,1.0,0.0,0.0,2.0,5.0,4.0,8.0,0.0,0.0,37.0,5.0,4.0,9.0,6.0,2.0,2.0,0.14,0.22,0.45,0.0,0.0,2.0,11.0,10.0,10.0,9.0,0.09,0.23,0.23,0.66,0.66,0.66,37.42,6.44,3.25,7.37,1.23,21.9,11.81,6.05,6.44,6.05,36.0,16.0,18.0,70.0,5.0,2.0,1.0,8.0,4.0,17.0,16.0,31.0,47.0,2.0,4.0,22.0,4.0,3.0,1.0,33.0,7.0,12.0,0.72,0.79,4.92,0.0,1.0,4.0,70.0,52.0,52.0,0.0,0.9,0.49,1.19,6.15,6.15,5.81
WSH,2009,WSH,WSH,Team Level,5on4,7,0.96,0.91,0.9,3199.0,60.41,6.84,5.32,12.36,1.99,37.72,20.77,5.91,6.84,5.91,58.0,27.0,33.0,118.0,1.0,5.0,0.0,16.0,1.0,35.0,27.0,57.0,84.0,3.0,6.0,35.0,10.0,5.0,6.0,58.0,19.0,8.0,1.42,2.13,3.29,0.0,0.0,1.0,118.0,85.0,85.0,0.0,1.38,1.19,1.69,6.52,6.52,5.91,6.42,0.3,0.26,0.89,0.18,2.09,5.28,0.3,0.3,0.3,5.0,4.0,3.0,12.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,5.0,9.0,3.0,6.0,31.0,13.0,4.0,6.0,9.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,12.0,9.0,9.0,6.0,0.06,0.0,0.0,0.36,0.36,0.36
CHI,2009,CHI,CHI,Team Level,other,22,0.42,0.4,0.42,2662.0,26.58,7.84,1.69,4.17,0.89,14.14,9.26,7.65,7.84,7.65,28.0,10.0,6.0,44.0,12.0,2.0,2.0,3.0,1.0,8.0,12.0,16.0,26.0,5.0,10.0,28.0,8.0,2.0,4.0,20.0,7.0,11.0,0.64,0.73,6.46,1.0,2.0,9.0,44.0,38.0,38.0,2.0,0.51,0.89,0.89,7.46,7.46,7.35,38.63,10.95,2.77,5.65,1.18,21.42,10.02,10.5,10.95,10.5,35.0,17.0,14.0,66.0,7.0,3.0,2.0,5.0,1.0,23.0,13.0,28.0,45.0,5.0,10.0,28.0,12.0,6.0,5.0,26.0,12.0,14.0,0.86,1.61,8.47,0.0,0.0,7.0,66.0,52.0,52.0,1.0,0.87,1.4,1.4,10.42,10.42,10.05
CHI,2009,CHI,CHI,Team Level,all,22,0.52,0.5,0.51,80796.0,695.22,67.77,45.94,153.65,22.12,377.8,288.71,65.18,68.28,65.65,700.0,256.0,326.0,1282.0,78.0,47.0,18.0,198.0,16.0,288.0,329.0,622.0,878.0,96.0,193.0,695.0,598.0,241.0,218.0,729.0,167.0,60.0,21.11,19.93,26.73,25.0,18.0,35.0,1292.15,956.0,963.95,144.0,10.17,14.81,15.41,62.53,62.82,61.65,661.93,62.47,46.78,147.61,21.12,371.26,263.75,60.66,62.51,60.67,652.0,261.0,370.0,1283.0,62.0,34.0,13.0,169.0,15.0,311.0,322.0,590.0,851.0,85.0,172.0,674.0,711.0,165.0,198.0,690.0,163.0,60.0,19.64,20.4,22.43,22.0,13.0,27.0,1275.33,913.0,907.96,121.0,10.48,9.77,9.91,63.04,62.93,61.68
CHI,2009,CHI,CHI,Team Level,5on5,22,0.51,0.51,0.52,63296.0,535.17,40.84,33.09,125.26,16.96,292.77,227.08,39.63,41.34,40.1,548.0,188.0,264.0,1000.0,48.0,29.0,10.0,166.0,14.0,226.0,253.0,500.0,688.0,80.0,161.0,520.0,532.0,188.0,163.0,581.0,127.0,28.0,17.32,14.86,8.65,23.0,12.0,13.0,1010.15,736.0,743.95,114.0,6.8,6.64,7.24,40.39,40.68,40.15,492.1,39.4,32.47,114.49,15.63,270.89,205.11,38.61,39.43,38.63,487.0,191.0,269.0,947.0,40.0,24.0,7.0,132.0,11.0,219.0,252.0,447.0,638.0,70.0,142.0,514.0,647.0,137.0,157.0,522.0,122.0,34.0,15.15,15.1,9.15,18.0,11.0,11.0,939.33,678.0,672.96,107.0,6.7,5.59,5.59,40.51,40.39,39.96
CHI,2009,CHI,CHI,Team Level,4on5,22,0.21,0.15,0.18,7964.0,28.48,3.07,1.33,3.72,0.76,8.61,20.51,3.05,3.07,3.05,24.0,14.0,8.0,46.0,3.0,2.0,0.0,4.0,0.0,7.0,22.0,21.0,35.0,6.0,12.0,78.0,28.0,45.0,24.0,25.0,10.0,3.0,0.74,1.28,1.04,0.0,1.0,2.0,46.0,38.0,38.0,23.0,0.3,0.27,0.27,3.11,3.11,3.1,121.98,11.31,11.07,26.28,4.07,76.21,41.06,10.73,11.31,10.73,119.0,51.0,81.0,251.0,13.0,7.0,4.0,31.0,3.0,69.0,47.0,106.0,157.0,6.0,12.0,79.0,20.0,6.0,26.0,133.0,25.0,12.0,3.35,3.15,4.81,3.0,1.0,9.0,251.0,170.0,170.0,3.0,2.8,2.77,2.92,11.19,11.19,10.75
CHI,2009,CHI,CHI,Team Level,5on4,22,0.95,0.91,0.92,6874.0,104.98,16.03,9.82,20.49,3.51,62.29,31.86,14.85,16.03,14.85,100.0,44.0,48.0,192.0,15.0,14.0,6.0,25.0,1.0,47.0,42.0,85.0,129.0,5.0,10.0,69.0,30.0,6.0,27.0,103.0,23.0,18.0,2.4,3.05,10.58,1.0,3.0,11.0,192.0,144.0,144.0,5.0,2.56,7.02,7.02,11.58,11.58,11.05,9.23,0.81,0.46,1.18,0.25,2.73,7.56,0.81,0.81,0.81,11.0,2.0,6.0,19.0,2.0,0.0,0.0,1.0,0.0,0.0,10.0,9.0,11.0,4.0,8.0,53.0,32.0,16.0,10.0,9.0,4.0,0.0,0.28,0.53,0.0,1.0,1.0,0.0,19.0,13.0,13.0,10.0,0.1,0.0,0.0,0.92,0.92,0.92
MTL,2009,MTL,MTL,Team Level,other,19,0.34,0.39,0.42,2699.0,25.33,4.17,1.55,5.13,0.81,12.73,9.62,3.99,4.17,3.99,26.0,8.0,8.0,42.0,4.0,4.0,1.0,5.0,1.0,4.0,16.0,22.0,30.0,2.0,4.0,29.0,7.0,4.0,9.0,23.0,6.0,5.0,0.51,0.78,2.87,0.0,1.0,3.0,42.0,34.0,34.0,5.0,0.44,1.81,1.81,2.8,2.8,2.79,33.8,8.22,2.12,5.76,1.07,17.55,12.27,8.1,8.22,8.1,33.0,14.0,19.0,66.0,7.0,4.0,0.0,2.0,0.0,19.0,15.0,26.0,40.0,1.0,2.0,30.0,7.0,3.0,5.0,21.0,16.0,10.0,0.69,1.85,5.68,0.0,1.0,6.0,66.0,47.0,47.0,4.0,0.63,1.53,1.02,7.83,7.83,7.78
MTL,2009,MTL,MTL,Team Level,all,19,0.42,0.43,0.44,69230.0,509.12,44.7,33.52,115.46,16.2,276.64,213.48,43.31,45.06,43.67,507.0,193.0,301.0,1001.0,46.0,30.0,5.0,105.0,20.0,199.0,300.0,461.0,654.0,95.0,196.0,518.0,401.0,99.0,126.0,550.0,102.0,48.0,14.85,12.27,17.57,18.0,15.0,13.0,1003.92,700.0,703.83,96.0,7.53,6.45,7.15,45.09,45.48,44.63,652.17,62.62,46.15,142.56,20.53,359.13,269.02,59.82,62.5,59.7,641.0,259.0,404.0,1304.0,57.0,51.0,9.0,123.0,20.0,293.0,356.0,584.0,843.0,84.0,187.0,582.0,486.0,109.0,161.0,649.0,195.0,56.0,18.47,23.62,20.52,16.0,19.0,22.0,1300.96,900.0,897.34,117.0,10.34,10.73,10.73,62.23,62.09,60.37
MTL,2009,MTL,MTL,Team Level,5on5,19,0.42,0.44,0.44,52347.0,380.19,27.23,23.48,89.67,11.92,207.69,162.0,26.58,27.59,26.93,377.0,145.0,232.0,754.0,32.0,16.0,3.0,82.0,15.0,145.0,232.0,345.0,490.0,79.0,164.0,351.0,358.0,80.0,91.0,421.0,79.0,22.0,12.01,9.4,5.83,18.0,12.0,2.0,756.92,522.0,525.83,73.0,4.83,3.49,3.49,28.58,28.98,28.62,475.2,37.79,31.97,110.19,15.05,260.83,198.18,36.81,37.68,36.69,471.0,183.0,304.0,958.0,34.0,36.0,6.0,95.0,15.0,208.0,266.0,437.0,620.0,73.0,165.0,415.0,439.0,83.0,123.0,492.0,137.0,25.0,14.18,16.71,6.89,12.0,14.0,8.0,954.96,654.0,651.34,96.0,6.63,6.69,6.69,37.73,37.58,37.07
MTL,2009,MTL,MTL,Team Level,4on5,19,0.05,0.09,0.11,7797.0,15.18,0.8,0.5,2.01,0.45,4.48,12.77,0.8,0.8,0.8,13.0,8.0,5.0,26.0,1.0,0.0,0.0,2.0,0.0,5.0,13.0,12.0,20.0,6.0,12.0,72.0,22.0,11.0,17.0,19.0,1.0,1.0,0.49,0.09,0.22,0.0,1.0,0.0,26.0,21.0,21.0,17.0,0.12,0.0,0.0,0.92,0.92,0.92,123.08,14.87,11.11,24.1,3.84,75.31,41.77,13.2,14.87,13.2,118.0,53.0,78.0,249.0,13.0,9.0,1.0,24.0,5.0,61.0,59.0,105.0,158.0,7.0,14.0,70.0,23.0,8.0,16.0,116.0,36.0,19.0,3.06,4.31,7.5,4.0,3.0,6.0,249.0,171.0,171.0,0.0,2.87,2.17,2.68,15.06,15.06,13.91
MTL,2009,MTL,MTL,Team Level,5on4,19,0.88,0.85,0.81,6387.0,88.42,12.5,7.98,18.66,3.02,51.74,29.1,11.95,12.5,11.95,91.0,32.0,56.0,179.0,9.0,10.0,1.0,16.0,4.0,45.0,39.0,82.0,114.0,8.0,16.0,66.0,14.0,4.0,9.0,87.0,16.0,20.0,1.84,2.0,8.66,0.0,1.0,8.0,179.0,123.0,123.0,1.0,2.14,1.15,1.85,12.79,12.79,12.31,20.1,1.74,0.95,2.51,0.57,5.44,16.8,1.71,1.74,1.71,19.0,9.0,3.0,31.0,3.0,2.0,2.0,2.0,0.0,5.0,16.0,16.0,25.0,3.0,6.0,67.0,17.0,15.0,17.0,20.0,6.0,2.0,0.54,0.75,0.45,0.0,1.0,2.0,31.0,28.0,28.0,17.0,0.22,0.34,0.34,1.62,1.62,1.62
VAN,2009,VAN,VAN,Team Level,other,12,0.57,0.36,0.41,1516.0,11.1,4.53,0.62,1.42,0.31,4.9,4.22,4.53,4.53,4.53,9.0,7.0,2.0,18.0,4.0,0.0,0.0,0.0,1.0,4.0,7.0,5.0,12.0,0.0,0.0,18.0,10.0,5.0,3.0,5.0,5.0,6.0,0.11,0.72,3.7,0.0,0.0,4.0,18.0,16.0,16.0,2.0,0.17,0.0,0.0,4.7,4.7,4.7,16.41,3.39,1.1,2.83,0.56,9.39,5.73,3.24,3.39,3.24,18.0,5.0,9.0,32.0,5.0,1.0,1.0,3.0,2.0,7.0,5.0,13.0,18.0,0.0,0.0,15.0,7.0,3.0,3.0,12.0,6.0,5.0,0.31,0.65,2.43,0.0,0.0,5.0,32.0,23.0,23.0,1.0,0.35,0.57,0.57,3.16,3.16,3.09
