team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
DET,2010,DET,DET,Team Level,other,11,0.68,0.47,0.47,2453.0,20.58,5.52,1.08,3.32,0.62,9.69,9.77,5.52,5.52,5.52,20.0,10.0,13.0,43.0,2.0,0.0,0.0,5.0,0.0,13.0,10.0,18.0,28.0,1.0,2.0,29.0,21.0,8.0,0.0,18.0,5.0,7.0,0.55,0.59,4.38,0.0,0.0,2.0,43.0,30.0,30.0,0.0,0.28,0.0,0.0,5.81,5.81,5.8,24.83,2.63,1.71,5.2,0.81,14.73,8.92,2.6,2.63,2.6,26.0,8.0,15.0,49.0,1.0,1.0,0.0,10.0,0.0,14.0,8.0,25.0,33.0,0.0,0.0,24.0,10.0,5.0,5.0,28.0,1.0,5.0,0.87,0.15,1.61,0.0,0.0,1.0,49.0,34.0,34.0,1.0,0.53,0.26,0.26,2.89,2.89,2.87
DET,2010,DET,DET,Team Level,all,11,0.51,0.52,0.52,40584.0,385.22,33.92,25.97,84.79,12.47,215.74,167.11,33.28,34.14,33.49,388.0,152.0,183.0,723.0,36.0,20.0,4.0,88.0,15.0,200.0,181.0,352.0,504.0,57.0,119.0,338.0,326.0,91.0,88.0,422.0,91.0,27.0,11.97,10.84,11.11,18.0,10.0,8.0,734.63,540.0,546.27,41.0,5.65,3.7,4.18,35.4,35.65,35.18,358.7,32.64,24.2,79.44,11.61,197.67,151.44,31.7,32.42,31.48,364.0,133.0,181.0,678.0,28.0,23.0,7.0,108.0,6.0,150.0,182.0,336.0,469.0,53.0,111.0,345.0,293.0,78.0,106.0,392.0,75.0,30.0,11.91,8.99,11.75,13.0,5.0,10.0,669.05,497.0,491.88,50.0,5.49,6.73,6.95,31.18,30.91,30.39
DET,2010,DET,DET,Team Level,5on5,11,0.54,0.54,0.54,30501.0,301.57,21.58,19.28,68.36,9.56,168.77,134.44,21.17,21.8,21.38,303.0,119.0,143.0,565.0,26.0,15.0,3.0,67.0,11.0,152.0,151.0,277.0,396.0,50.0,105.0,227.0,275.0,68.0,73.0,341.0,70.0,11.0,9.92,8.52,3.14,15.0,8.0,3.0,576.63,422.0,428.27,36.0,3.95,2.53,3.0,22.53,22.78,22.47,257.49,18.45,16.44,59.11,8.26,141.69,112.06,17.89,18.23,17.67,260.0,96.0,127.0,483.0,17.0,14.0,2.0,75.0,3.0,111.0,136.0,243.0,339.0,47.0,99.0,238.0,258.0,57.0,79.0,287.0,60.0,9.0,8.69,7.16,2.59,10.0,4.0,3.0,474.05,356.0,350.88,43.0,3.38,2.72,2.72,19.11,18.84,18.53
DET,2010,DET,DET,Team Level,4on5,11,0.05,0.07,0.07,3822.0,5.56,0.59,0.26,0.98,0.38,1.46,3.32,0.59,0.59,0.59,5.0,2.0,3.0,10.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,5.0,7.0,2.0,4.0,41.0,23.0,13.0,6.0,5.0,1.0,1.0,0.14,0.08,0.37,0.0,0.0,0.0,10.0,7.0,7.0,4.0,0.06,0.0,0.0,0.65,0.65,0.65,69.78,11.2,5.74,14.22,2.35,39.21,23.28,10.83,11.2,10.83,69.0,27.0,35.0,131.0,10.0,8.0,5.0,22.0,3.0,24.0,29.0,59.0,86.0,5.0,10.0,46.0,10.0,8.0,16.0,67.0,13.0,16.0,2.11,1.54,7.55,3.0,1.0,6.0,131.0,96.0,96.0,0.0,1.5,3.74,3.97,8.73,8.73,8.54
DET,2010,DET,DET,Team Level,5on4,11,0.94,0.88,0.88,3808.0,57.52,6.23,5.35,12.11,1.91,35.82,19.58,6.0,6.23,6.0,60.0,21.0,24.0,105.0,8.0,5.0,1.0,14.0,3.0,33.0,18.0,52.0,73.0,4.0,8.0,41.0,7.0,2.0,9.0,58.0,15.0,8.0,1.35,1.66,3.22,3.0,2.0,3.0,105.0,81.0,81.0,1.0,1.36,1.18,1.18,6.41,6.41,6.26,6.6,0.37,0.3,0.91,0.19,2.04,7.19,0.37,0.37,0.37,9.0,2.0,4.0,15.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,9.0,11.0,1.0,2.0,37.0,15.0,8.0,6.0,10.0,1.0,0.0,0.24,0.13,0.0,0.0,0.0,0.0,15.0,11.0,11.0,6.0,0.08,0.0,0.0,0.44,0.44,0.44
VAN,2010,VAN,VAN,Team Level,other,24,0.42,0.45,0.45,3784.0,33.88,5.32,2.41,6.63,1.22,18.82,13.6,5.26,5.32,5.26,33.0,15.0,14.0,62.0,6.0,2.0,1.0,11.0,0.0,14.0,15.0,27.0,42.0,9.0,16.0,52.0,19.0,7.0,7.0,34.0,8.0,6.0,0.91,0.95,3.46,0.0,1.0,5.0,62.0,48.0,48.0,4.0,0.71,0.45,0.56,5.48,5.48,5.42,42.58,7.32,3.69,7.69,1.58,27.3,11.42,5.61,7.32,5.61,46.0,13.0,16.0,75.0,6.0,3.0,0.0,7.0,2.0,29.0,12.0,40.0,53.0,8.0,16.0,44.0,20.0,4.0,5.0,29.0,20.0,10.0,1.03,2.6,3.69,1.0,5.0,0.0,75.0,59.0,59.0,2.0,1.15,0.53,1.42,7.05,7.05,5.84
VAN,2010,VAN,VAN,Team Level,all,24,0.5,0.52,0.51,92217.0,769.03,64.05,50.63,176.34,25.63,429.56,326.79,62.4,63.63,62.01,771.0,302.0,420.0,1493.0,58.0,33.0,4.0,223.0,22.0,348.0,389.0,713.0,1015.0,116.0,259.0,799.0,809.0,219.0,176.0,858.0,161.0,54.0,23.84,19.5,20.71,17.0,20.0,21.0,1478.09,1073.0,1070.2,120.0,11.09,6.57,8.12,67.03,66.59,65.69,721.91,62.82,49.36,162.03,24.02,405.64,308.12,59.45,63.22,59.84,773.0,239.0,348.0,1360.0,65.0,38.0,10.0,181.0,16.0,328.0,384.0,708.0,947.0,115.0,253.0,798.0,713.0,190.0,193.0,775.0,178.0,59.0,21.83,21.96,19.03,22.0,22.0,21.0,1370.6,1012.0,1014.91,125.0,11.1,7.83,10.56,63.36,63.86,61.63
VAN,2010,VAN,VAN,Team Level,5on5,24,0.52,0.53,0.53,71691.0,606.78,43.48,38.16,144.51,20.4,334.96,261.5,42.12,43.06,41.74,606.0,237.0,342.0,1185.0,35.0,25.0,2.0,175.0,21.0,280.0,307.0,571.0,808.0,94.0,217.0,581.0,730.0,169.0,143.0,682.0,130.0,31.0,19.2,15.69,8.59,14.0,15.0,6.0,1170.09,843.0,840.2,107.0,7.82,4.8,6.29,45.0,44.57,43.94,543.67,40.14,34.39,128.45,17.9,298.55,239.57,39.27,40.53,39.66,572.0,187.0,285.0,1044.0,39.0,21.0,6.0,146.0,13.0,237.0,303.0,533.0,720.0,94.0,211.0,591.0,633.0,154.0,150.0,613.0,113.0,33.0,17.06,13.78,9.29,15.0,13.0,11.0,1054.6,759.0,761.91,110.0,7.08,4.73,5.67,41.55,42.04,41.49
VAN,2010,VAN,VAN,Team Level,4on5,24,0.13,0.13,0.14,8822.0,21.35,2.09,1.07,3.09,0.64,6.35,14.77,2.02,2.09,2.02,17.0,11.0,4.0,32.0,1.0,1.0,0.0,2.0,0.0,3.0,21.0,16.0,27.0,6.0,12.0,76.0,40.0,38.0,8.0,19.0,6.0,3.0,0.55,0.78,0.75,0.0,1.0,0.0,32.0,28.0,28.0,7.0,0.25,0.28,0.28,2.05,2.05,2.04,117.44,13.51,10.4,23.8,4.04,74.82,40.44,12.75,13.51,12.75,130.0,37.0,44.0,211.0,16.0,13.0,3.0,26.0,1.0,57.0,54.0,114.0,151.0,8.0,16.0,84.0,20.0,10.0,27.0,113.0,39.0,15.0,3.17,4.65,5.69,4.0,3.0,9.0,211.0,167.0,167.0,2.0,2.66,2.21,3.1,13.06,13.06,12.61
VAN,2010,VAN,VAN,Team Level,5on4,24,0.88,0.88,0.85,7920.0,107.02,13.17,9.0,22.11,3.37,69.44,36.92,12.99,13.17,12.99,115.0,39.0,60.0,214.0,16.0,5.0,1.0,35.0,1.0,51.0,46.0,99.0,138.0,7.0,14.0,90.0,20.0,5.0,18.0,123.0,17.0,14.0,3.18,2.08,7.91,3.0,3.0,10.0,214.0,154.0,154.0,2.0,2.32,1.04,0.99,14.49,14.49,14.29,18.21,1.86,0.89,2.1,0.49,4.97,16.7,1.82,1.86,1.82,25.0,2.0,3.0,30.0,4.0,1.0,1.0,2.0,0.0,5.0,15.0,21.0,23.0,5.0,10.0,79.0,40.0,22.0,11.0,20.0,6.0,1.0,0.57,0.93,0.36,2.0,1.0,1.0,30.0,27.0,27.0,11.0,0.2,0.36,0.36,1.7,1.7,1.7
WSH,2010,WSH,WSH,Team Level,other,9,0.36,0.55,0.51,1458.0,14.13,2.23,1.15,2.98,0.48,8.77,4.39,2.08,2.23,2.08,12.0,8.0,11.0,31.0,3.0,2.0,1.0,3.0,0.0,6.0,6.0,9.0,17.0,0.0,0.0,23.0,3.0,1.0,3.0,16.0,1.0,3.0,0.51,0.12,1.59,1.0,0.0,2.0,31.0,20.0,20.0,1.0,0.35,0.82,0.82,1.76,1.76,1.73,14.06,3.93,1.04,2.3,0.4,7.19,4.13,3.31,3.93,3.31,14.0,5.0,6.0,25.0,3.0,2.0,2.0,5.0,0.0,6.0,3.0,11.0,16.0,0.0,0.0,23.0,14.0,2.0,3.0,10.0,3.0,6.0,0.4,0.38,3.16,0.0,1.0,2.0,25.0,19.0,19.0,1.0,0.33,1.46,1.46,2.8,2.8,2.78
WSH,2010,WSH,WSH,Team Level,all,9,0.54,0.55,0.55,35839.0,308.05,27.38,20.68,68.88,9.99,165.92,133.14,26.63,27.3,26.55,289.0,137.0,191.0,617.0,23.0,27.0,8.0,72.0,10.0,125.0,169.0,266.0,403.0,40.0,80.0,322.0,279.0,47.0,105.0,315.0,84.0,27.0,8.47,10.19,8.73,6.0,9.0,8.0,611.26,426.0,423.68,73.0,4.56,6.23,6.59,25.36,25.3,25.02,253.63,23.42,17.39,57.46,8.16,136.75,105.83,22.32,23.63,22.52,262.0,87.0,159.0,508.0,24.0,18.0,8.0,90.0,5.0,99.0,113.0,238.0,325.0,38.0,76.0,309.0,290.0,65.0,74.0,258.0,71.0,20.0,6.78,9.0,7.63,4.0,12.0,8.0,511.23,349.0,351.85,45.0,3.88,4.76,4.94,22.36,22.49,22.26
WSH,2010,WSH,WSH,Team Level,5on5,9,0.58,0.55,0.55,27467.0,241.76,19.72,15.32,54.79,7.71,126.53,106.92,19.27,19.64,19.19,229.0,102.0,144.0,475.0,16.0,18.0,5.0,55.0,8.0,97.0,137.0,213.0,315.0,29.0,58.0,220.0,257.0,36.0,81.0,244.0,69.0,18.0,6.5,8.39,4.83,5.0,8.0,3.0,469.26,331.0,328.68,58.0,3.15,3.63,3.98,18.89,18.83,18.66,193.21,14.56,12.37,46.1,6.19,103.97,82.82,14.26,14.76,14.46,202.0,64.0,124.0,390.0,16.0,12.0,5.0,65.0,5.0,77.0,91.0,186.0,250.0,30.0,60.0,228.0,254.0,50.0,57.0,201.0,57.0,8.0,5.29,7.16,2.1,2.0,10.0,4.0,393.23,266.0,268.85,40.0,2.55,1.88,1.88,15.23,15.37,15.2
WSH,2010,WSH,WSH,Team Level,4on5,9,0.16,0.16,0.18,3755.0,7.9,0.74,0.37,0.95,0.24,2.19,6.5,0.71,0.74,0.71,9.0,2.0,4.0,15.0,0.0,1.0,0.0,1.0,0.0,3.0,6.0,9.0,11.0,4.0,8.0,42.0,9.0,7.0,7.0,7.0,3.0,1.0,0.07,0.37,0.3,0.0,0.0,0.0,15.0,11.0,11.0,7.0,0.09,0.3,0.3,0.53,0.53,0.53,35.89,3.92,3.45,7.52,1.22,22.3,11.6,3.8,3.92,3.8,35.0,15.0,28.0,78.0,5.0,3.0,1.0,14.0,0.0,15.0,13.0,30.0,45.0,4.0,8.0,27.0,9.0,5.0,10.0,36.0,10.0,4.0,0.76,1.29,1.87,2.0,1.0,2.0,78.0,50.0,50.0,0.0,0.87,1.21,1.39,3.4,3.4,3.36
WSH,2010,WSH,WSH,Team Level,5on4,9,0.82,0.86,0.82,3159.0,44.26,4.7,3.84,10.16,1.56,28.42,15.33,4.58,4.7,4.58,39.0,25.0,32.0,96.0,4.0,6.0,2.0,13.0,2.0,19.0,20.0,35.0,60.0,7.0,14.0,37.0,10.0,3.0,14.0,48.0,11.0,5.0,1.39,1.3,2.0,0.0,1.0,3.0,96.0,64.0,64.0,7.0,0.97,1.48,1.48,4.18,4.18,4.09,10.46,1.01,0.53,1.54,0.35,3.29,7.28,0.95,1.01,0.95,11.0,3.0,1.0,15.0,0.0,1.0,0.0,6.0,0.0,1.0,6.0,11.0,14.0,4.0,8.0,31.0,13.0,8.0,4.0,11.0,1.0,2.0,0.34,0.17,0.5,0.0,0.0,0.0,15.0,14.0,14.0,4.0,0.12,0.2,0.2,0.93,0.93,0.92
BOS,2010,BOS,BOS,Team Level,other,24,0.6,0.5,0.49,4102.0,41.88,10.24,2.49,7.12,1.29,20.89,14.97,8.55,10.24,8.55,48.0,9.0,14.0,71.0,8.0,1.0,0.0,15.0,1.0,17.0,15.0,40.0,49.0,5.0,10.0,49.0,14.0,4.0,6.0,28.0,17.0,12.0,0.89,2.29,7.06,0.0,4.0,4.0,71.0,57.0,57.0,4.0,0.73,0.32,1.22,9.76,9.76,8.52,42.83,6.73,2.74,8.25,1.38,23.12,17.79,6.44,6.73,6.44,49.0,11.0,12.0,72.0,6.0,3.0,2.0,8.0,1.0,17.0,25.0,43.0,54.0,6.0,12.0,50.0,25.0,8.0,7.0,42.0,8.0,10.0,1.31,0.89,4.53,0.0,1.0,5.0,72.0,60.0,60.0,3.0,0.78,1.19,1.19,6.32,6.32,6.26
