team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
STL,2016,STL,STL,Team Level,all,11,0.46,0.45,0.46,41250.0,306.19,26.98,20.29,71.83,9.96,167.76,121.17,25.11,27.22,25.34,296.0,122.0,144.0,562.0,22.0,21.0,3.0,82.0,9.0,127.0,157.0,274.0,396.0,46.0,92.0,322.0,297.0,63.0,57.0,331.0,56.0,31.0,9.63,7.08,10.27,5.0,11.0,6.0,562.14,418.0,419.48,42.0,4.58,5.02,5.02,26.54,26.67,25.07,352.91,31.2,23.36,82.5,11.33,195.26,141.35,29.11,31.16,29.08,337.0,148.0,194.0,679.0,23.0,23.0,5.0,75.0,17.0,189.0,158.0,314.0,462.0,40.0,85.0,393.0,344.0,71.0,93.0,378.0,76.0,31.0,10.78,8.9,11.52,9.0,4.0,10.0,675.73,485.0,482.85,67.0,5.26,5.56,5.58,30.87,30.87,29.91
STL,2016,STL,STL,Team Level,5on5,11,0.48,0.45,0.46,32315.0,233.07,17.59,14.37,57.06,7.65,125.95,96.39,17.06,17.83,17.28,231.0,88.0,112.0,431.0,17.0,15.0,3.0,66.0,8.0,86.0,127.0,214.0,302.0,38.0,76.0,253.0,281.0,44.0,51.0,260.0,40.0,19.0,7.28,4.99,5.32,3.0,9.0,5.0,431.14,319.0,320.48,37.0,2.97,3.8,3.8,16.76,16.9,16.66,273.08,19.01,17.31,67.22,8.81,151.38,113.27,18.6,18.97,18.57,262.0,115.0,156.0,533.0,14.0,17.0,2.0,57.0,13.0,155.0,121.0,248.0,363.0,35.0,73.0,285.0,323.0,64.0,75.0,314.0,47.0,16.0,8.92,5.64,4.45,8.0,3.0,3.0,529.73,377.0,374.85,58.0,3.57,3.18,3.2,19.38,19.37,19.14
STL,2016,STL,STL,Team Level,4on5,11,0.03,0.1,0.12,3167.0,6.11,0.22,0.19,0.83,0.17,1.81,4.78,0.22,0.22,0.22,6.0,2.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,6.0,8.0,3.0,6.0,21.0,5.0,13.0,5.0,8.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,9.0,8.0,8.0,5.0,0.04,0.0,0.0,0.27,0.27,0.27,43.26,6.23,3.68,8.59,1.33,25.29,13.88,5.59,6.23,5.59,42.0,17.0,20.0,79.0,5.0,5.0,3.0,7.0,1.0,19.0,22.0,37.0,54.0,3.0,6.0,29.0,4.0,0.0,10.0,35.0,17.0,7.0,0.88,1.98,3.37,1.0,0.0,4.0,79.0,59.0,59.0,1.0,0.94,1.56,1.56,5.61,5.61,5.5
STL,2016,STL,STL,Team Level,5on4,11,0.92,0.91,0.9,3092.0,47.54,5.45,4.26,10.27,1.55,28.8,14.67,4.43,5.45,4.43,44.0,21.0,16.0,81.0,2.0,5.0,0.0,9.0,1.0,31.0,17.0,42.0,63.0,3.0,6.0,29.0,5.0,2.0,1.0,48.0,11.0,6.0,1.39,1.37,2.7,1.0,1.0,0.0,81.0,65.0,65.0,0.0,1.09,0.64,0.64,5.91,5.91,4.86,5.64,0.48,0.19,0.58,0.15,1.33,4.26,0.48,0.48,0.48,5.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,7.0,2.0,6.0,29.0,5.0,5.0,2.0,6.0,0.0,1.0,0.11,0.0,0.37,0.0,0.0,0.0,8.0,7.0,7.0,2.0,0.05,0.0,0.0,0.53,0.53,0.53
EDM,2016,EDM,EDM,Team Level,other,13,0.7,0.56,0.58,2648.0,23.41,6.39,1.78,3.97,1.03,12.49,7.33,6.1,6.39,6.1,21.0,12.0,7.0,40.0,6.0,4.0,2.0,1.0,0.0,12.0,10.0,15.0,27.0,1.0,2.0,10.0,3.0,2.0,8.0,16.0,8.0,9.0,0.6,1.06,4.73,1.0,0.0,5.0,40.0,33.0,33.0,5.0,0.55,1.55,1.55,5.39,5.39,5.28,16.93,2.69,1.38,3.53,0.65,10.32,5.42,2.52,2.69,2.52,14.0,10.0,7.0,31.0,4.0,2.0,1.0,1.0,0.0,6.0,11.0,10.0,20.0,0.0,0.0,22.0,7.0,1.0,8.0,14.0,6.0,4.0,0.5,0.73,1.45,3.0,0.0,1.0,31.0,24.0,24.0,5.0,0.37,0.68,0.68,2.38,2.38,2.35
EDM,2016,EDM,EDM,Team Level,all,13,0.51,0.48,0.46,49759.0,403.17,39.41,27.76,90.17,13.25,222.75,165.67,38.25,39.72,38.56,380.0,179.0,250.0,809.0,36.0,27.0,6.0,86.0,11.0,172.0,227.0,344.0,523.0,55.0,117.0,348.0,450.0,118.0,218.0,404.0,115.0,40.0,11.68,13.69,14.03,10.0,12.0,14.0,819.9,559.0,567.15,123.0,6.15,6.46,6.46,39.1,39.54,38.85,464.47,38.45,31.65,113.28,15.84,261.68,191.1,36.81,38.38,36.71,445.0,207.0,233.0,885.0,35.0,43.0,7.0,117.0,19.0,219.0,219.0,410.0,617.0,50.0,106.0,435.0,446.0,110.0,188.0,512.0,103.0,37.0,13.59,13.03,11.83,15.0,10.0,10.0,869.08,652.0,643.68,103.0,6.97,9.56,9.56,35.86,35.54,34.77
EDM,2016,EDM,EDM,Team Level,5on5,13,0.47,0.48,0.46,38155.0,307.84,25.42,20.14,72.3,9.92,169.93,129.3,24.9,25.73,25.21,289.0,138.0,192.0,619.0,21.0,18.0,2.0,64.0,10.0,128.0,186.0,268.0,406.0,51.0,109.0,272.0,413.0,97.0,180.0,321.0,82.0,24.0,9.12,9.97,6.33,7.0,9.0,5.0,629.9,427.0,435.15,100.0,4.16,3.71,3.92,25.66,26.11,25.9,364.16,28.65,22.77,91.31,12.18,198.86,152.23,27.47,28.58,27.37,352.0,154.0,178.0,684.0,24.0,32.0,5.0,98.0,15.0,174.0,163.0,328.0,482.0,41.0,88.0,314.0,410.0,94.0,146.0,402.0,78.0,26.0,10.62,9.92,8.12,9.0,7.0,8.0,668.08,506.0,497.68,90.0,4.7,7.33,7.71,25.64,25.33,24.81
EDM,2016,EDM,EDM,Team Level,4on5,13,0.16,0.13,0.13,5068.0,12.6,1.31,0.44,1.71,0.36,3.55,9.63,1.31,1.31,1.31,11.0,6.0,6.0,23.0,2.0,0.0,0.0,1.0,0.0,2.0,12.0,9.0,15.0,1.0,2.0,36.0,23.0,18.0,16.0,15.0,0.0,2.0,0.54,0.0,0.76,1.0,0.0,1.0,23.0,17.0,17.0,16.0,0.1,0.0,0.0,1.41,1.41,1.41,77.59,6.65,7.23,17.79,2.84,51.02,27.47,6.36,6.65,6.36,74.0,39.0,47.0,160.0,7.0,9.0,1.0,17.0,4.0,38.0,38.0,67.0,106.0,2.0,4.0,54.0,10.0,6.0,29.0,89.0,17.0,7.0,2.35,2.04,2.26,3.0,3.0,1.0,160.0,113.0,113.0,3.0,1.83,1.55,1.17,7.31,7.31,7.08
EDM,2016,EDM,EDM,Team Level,5on4,13,0.93,0.93,0.9,3888.0,59.31,6.29,5.4,12.19,1.94,36.77,19.41,5.94,6.29,5.94,59.0,23.0,45.0,127.0,7.0,5.0,2.0,20.0,1.0,30.0,19.0,52.0,75.0,2.0,4.0,30.0,11.0,1.0,14.0,52.0,25.0,5.0,1.42,2.66,2.21,1.0,3.0,3.0,127.0,82.0,82.0,2.0,1.34,1.19,0.99,6.63,6.63,6.26,5.79,0.47,0.27,0.65,0.17,1.47,5.97,0.47,0.47,0.47,5.0,4.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,5.0,9.0,7.0,14.0,45.0,19.0,9.0,5.0,7.0,2.0,0.0,0.13,0.34,0.0,0.0,0.0,0.0,10.0,9.0,9.0,5.0,0.06,0.0,0.0,0.53,0.53,0.53
ANA,2016,ANA,ANA,Team Level,other,17,0.3,0.34,0.37,2390.0,20.04,3.68,1.41,3.95,0.72,11.0,8.25,3.58,3.68,3.58,21.0,8.0,6.0,35.0,6.0,1.0,0.0,1.0,0.0,9.0,12.0,15.0,23.0,3.0,6.0,27.0,9.0,4.0,8.0,18.0,5.0,6.0,0.53,0.56,2.58,4.0,0.0,2.0,35.0,29.0,29.0,5.0,0.38,0.49,0.49,3.57,3.57,3.54,36.58,8.58,2.94,6.63,1.4,20.42,10.03,8.25,8.58,8.25,36.0,14.0,17.0,67.0,9.0,6.0,3.0,2.0,2.0,20.0,11.0,27.0,41.0,2.0,4.0,20.0,4.0,9.0,4.0,28.0,10.0,12.0,0.82,1.31,6.45,2.0,0.0,7.0,67.0,50.0,50.0,1.0,0.94,2.07,2.07,7.45,7.45,7.3
ANA,2016,ANA,ANA,Team Level,all,17,0.47,0.51,0.51,64141.0,601.86,49.39,40.49,144.4,19.8,331.19,251.73,47.06,49.35,47.0,581.0,256.0,264.0,1101.0,50.0,50.0,10.0,155.0,22.0,286.0,274.0,531.0,787.0,80.0,175.0,631.0,526.0,121.0,214.0,655.0,129.0,53.0,17.02,15.94,16.43,25.0,8.0,17.0,1087.89,837.0,831.23,132.0,8.88,11.93,11.93,46.34,46.16,45.01,576.62,56.37,39.9,132.99,19.21,317.97,228.56,54.27,56.75,54.64,549.0,246.0,272.0,1067.0,52.0,54.0,13.0,118.0,23.0,257.0,291.0,497.0,743.0,69.0,150.0,512.0,502.0,149.0,221.0,601.0,131.0,63.0,16.93,15.83,23.6,15.0,17.0,20.0,1077.53,795.0,800.18,127.0,8.94,11.93,11.93,53.37,53.73,52.73
ANA,2016,ANA,ANA,Team Level,5on5,17,0.51,0.52,0.52,50863.0,481.4,36.78,30.04,119.31,15.81,258.77,204.28,35.07,36.75,35.01,469.0,196.0,213.0,878.0,37.0,40.0,10.0,130.0,17.0,223.0,218.0,432.0,628.0,67.0,149.0,481.0,480.0,100.0,173.0,532.0,94.0,39.0,13.56,11.67,11.56,16.0,7.0,14.0,864.89,665.0,659.23,114.0,6.21,9.92,10.3,32.7,32.52,31.89,440.44,34.75,28.39,106.73,14.67,241.82,183.63,33.61,35.13,33.98,420.0,190.0,214.0,824.0,29.0,37.0,6.0,97.0,18.0,190.0,239.0,391.0,581.0,63.0,138.0,416.0,459.0,117.0,177.0,480.0,96.0,34.0,13.48,11.62,9.65,12.0,13.0,4.0,834.53,610.0,615.18,110.0,5.85,7.18,7.18,33.42,33.78,33.25
ANA,2016,ANA,ANA,Team Level,4on5,17,0.06,0.08,0.09,5677.0,7.14,0.8,0.33,0.98,0.2,1.6,8.09,0.76,0.8,0.76,9.0,3.0,2.0,14.0,0.0,1.0,0.0,1.0,2.0,0.0,8.0,9.0,12.0,8.0,16.0,58.0,23.0,13.0,13.0,8.0,3.0,1.0,0.07,0.47,0.27,0.0,0.0,0.0,14.0,12.0,12.0,12.0,0.07,0.27,0.27,0.61,0.61,0.61,92.41,12.18,8.16,18.85,2.95,53.96,28.91,11.56,12.18,11.56,86.0,39.0,39.0,164.0,13.0,11.0,4.0,19.0,3.0,47.0,32.0,73.0,112.0,2.0,4.0,45.0,15.0,6.0,25.0,86.0,24.0,15.0,2.45,2.77,6.97,1.0,4.0,8.0,164.0,125.0,125.0,2.0,2.05,2.67,2.67,11.56,11.56,11.24
ANA,2016,ANA,ANA,Team Level,5on4,17,0.91,0.94,0.93,5211.0,93.28,8.12,8.7,20.17,3.07,59.83,31.11,7.65,8.12,7.65,82.0,49.0,43.0,174.0,7.0,8.0,0.0,23.0,3.0,54.0,36.0,75.0,124.0,2.0,4.0,65.0,14.0,4.0,20.0,97.0,27.0,7.0,2.86,3.24,2.02,5.0,1.0,1.0,174.0,131.0,131.0,1.0,2.22,1.26,0.88,9.47,9.47,8.98,7.18,0.85,0.41,0.78,0.19,1.77,5.99,0.85,0.85,0.85,7.0,3.0,2.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,9.0,2.0,4.0,31.0,24.0,17.0,15.0,7.0,1.0,2.0,0.19,0.13,0.53,0.0,0.0,1.0,12.0,10.0,10.0,14.0,0.09,0.0,0.0,0.94,0.94,0.94
CBJ,2016,CBJ,CBJ,Team Level,other,5,0.24,0.64,0.57,591.0,5.85,0.53,0.36,1.2,0.18,3.23,2.5,0.53,0.53,0.53,5.0,3.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,8.0,1.0,2.0,5.0,3.0,0.0,0.0,5.0,3.0,0.0,0.15,0.38,0.0,0.0,0.0,0.0,14.0,8.0,8.0,0.0,0.1,0.0,0.0,0.64,0.64,0.63,4.96,1.66,0.31,0.9,0.14,1.93,1.06,1.54,1.66,1.54,5.0,1.0,2.0,8.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,4.0,0.0,0.0,5.0,2.0,1.0,0.0,1.0,2.0,3.0,0.01,0.18,1.47,0.0,0.0,2.0,8.0,6.0,6.0,0.0,0.07,0.25,0.25,1.48,1.48,1.44
CBJ,2016,CBJ,CBJ,Team Level,all,5,0.44,0.53,0.52,18790.0,182.08,14.0,11.65,44.65,5.92,97.51,75.26,13.42,13.96,13.38,194.0,55.0,94.0,343.0,13.0,20.0,5.0,32.0,6.0,79.0,99.0,181.0,236.0,16.0,32.0,150.0,197.0,30.0,16.0,198.0,36.0,15.0,4.75,4.12,5.12,5.0,2.0,6.0,339.97,249.0,248.05,8.0,2.53,4.64,4.64,11.89,11.88,11.69,169.08,17.98,11.75,40.25,5.4,89.42,61.21,17.23,18.15,17.39,171.0,55.0,83.0,309.0,21.0,22.0,8.0,29.0,3.0,71.0,80.0,150.0,205.0,12.0,24.0,166.0,137.0,35.0,28.0,150.0,57.0,19.0,4.31,6.47,7.19,4.0,10.0,7.0,312.82,226.0,228.42,13.0,2.58,4.73,4.75,15.81,15.91,15.5
CBJ,2016,CBJ,CBJ,Team Level,5on5,5,0.49,0.54,0.54,15664.0,150.65,11.75,8.97,37.97,5.0,79.9,62.41,11.21,11.72,11.17,159.0,47.0,80.0,286.0,11.0,17.0,4.0,31.0,5.0,60.0,82.0,148.0,195.0,13.0,26.0,122.0,186.0,28.0,13.0,163.0,29.0,14.0,4.18,3.34,4.22,4.0,2.0,5.0,282.97,206.0,205.05,6.0,1.85,3.71,3.71,9.9,9.89,9.73,132.15,12.13,8.62,32.39,4.15,69.79,50.93,11.66,12.29,11.82,137.0,41.0,68.0,246.0,14.0,16.0,6.0,26.0,2.0,52.0,68.0,123.0,164.0,12.0,24.0,142.0,131.0,29.0,24.0,122.0,45.0,11.0,3.53,5.32,3.28,3.0,8.0,3.0,249.82,178.0,180.42,12.0,1.79,3.51,3.53,10.38,10.48,10.29
CBJ,2016,CBJ,CBJ,Team Level,4on5,5,0.03,0.12,0.09,1413.0,2.65,0.13,0.08,0.29,0.07,0.62,2.82,0.13,0.13,0.13,3.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,1.0,2.0,13.0,5.0,2.0,2.0,3.0,1.0,0.0,0.02,0.11,0.0,0.0,0.0,0.0,7.0,4.0,4.0,2.0,0.02,0.0,0.0,0.15,0.15,0.15,30.24,3.79,2.73,6.77,1.08,17.25,8.39,3.63,3.79,3.63,27.0,13.0,12.0,52.0,5.0,5.0,1.0,3.0,1.0,16.0,10.0,22.0,35.0,0.0,0.0,13.0,0.0,1.0,3.0,26.0,10.0,4.0,0.74,0.98,2.07,1.0,2.0,2.0,52.0,40.0,40.0,1.0,0.7,0.96,0.96,3.53,3.53,3.35
CBJ,2016,CBJ,CBJ,Team Level,5on4,5,0.8,0.92,0.94,1122.0,22.92,1.58,2.24,5.19,0.67,13.77,7.54,1.56,1.58,1.56,27.0,4.0,5.0,36.0,2.0,3.0,1.0,1.0,1.0,15.0,9.0,25.0,29.0,1.0,2.0,10.0,3.0,0.0,1.0,27.0,3.0,1.0,0.4,0.28,0.9,1.0,0.0,1.0,36.0,31.0,31.0,0.0,0.55,0.94,0.94,1.2,1.2,1.18,1.73,0.4,0.08,0.19,0.04,0.45,0.83,0.4,0.4,0.4,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,6.0,4.0,4.0,1.0,1.0,0.0,1.0,0.04,0.0,0.36,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.02,0.0,0.0,0.42,0.42,0.42
MTL,2016,MTL,MTL,Team Level,other,6,0.19,0.51,0.44,796.0,8.0,0.59,0.58,1.68,0.25,5.3,2.59,0.57,0.59,0.57,6.0,5.0,9.0,20.0,1.0,0.0,0.0,1.0,0.0,7.0,2.0,5.0,10.0,1.0,2.0,5.0,4.0,2.0,5.0,9.0,2.0,0.0,0.34,0.24,0.0,0.0,1.0,0.0,20.0,11.0,11.0,4.0,0.16,0.0,0.0,0.75,0.75,0.72,9.98,2.44,0.55,2.37,0.35,5.41,2.88,2.44,2.44,2.44,11.0,3.0,5.0,19.0,3.0,0.0,0.0,5.0,1.0,3.0,2.0,8.0,11.0,1.0,2.0,16.0,4.0,0.0,2.0,10.0,1.0,3.0,0.32,0.08,2.04,1.0,0.0,2.0,19.0,14.0,14.0,1.0,0.15,0.0,0.0,2.59,2.59,2.58
MTL,2016,MTL,MTL,Team Level,all,6,0.53,0.54,0.53,23576.0,211.26,17.06,13.84,50.3,6.89,112.49,85.41,16.35,16.92,16.22,206.0,80.0,133.0,419.0,11.0,21.0,2.0,44.0,8.0,100.0,102.0,195.0,275.0,21.0,51.0,194.0,248.0,52.0,85.0,225.0,41.0,20.0,6.26,4.89,5.91,3.0,4.0,4.0,416.22,286.0,284.14,64.0,3.07,4.46,4.46,15.67,15.63,15.32,176.26,14.91,11.7,43.4,5.88,99.45,73.67,14.58,15.1,14.77,181.0,68.0,110.0,359.0,14.0,4.0,1.0,46.0,9.0,92.0,84.0,167.0,235.0,25.0,61.0,187.0,285.0,52.0,113.0,192.0,44.0,13.0,5.02,5.14,4.75,3.0,3.0,8.0,364.54,249.0,253.4,88.0,2.54,0.84,0.84,16.6,16.8,16.5
MTL,2016,MTL,MTL,Team Level,5on5,6,0.54,0.53,0.52,19214.0,166.03,12.48,10.4,41.11,5.44,87.27,67.29,11.98,12.34,11.85,161.0,63.0,111.0,335.0,7.0,17.0,2.0,34.0,7.0,77.0,82.0,154.0,217.0,18.0,45.0,160.0,238.0,39.0,70.0,178.0,31.0,15.0,4.82,3.73,3.93,3.0,2.0,2.0,332.22,224.0,222.14,55.0,2.17,3.71,3.71,10.94,10.91,10.75,146.87,10.8,9.53,36.91,4.86,82.33,62.56,10.57,10.99,10.75,147.0,60.0,94.0,301.0,9.0,3.0,1.0,35.0,8.0,79.0,73.0,138.0,198.0,22.0,55.0,138.0,266.0,42.0,100.0,161.0,39.0,7.0,4.34,4.63,1.82,2.0,2.0,5.0,306.54,207.0,211.4,79.0,1.97,0.55,0.55,12.22,12.42,12.21
MTL,2016,MTL,MTL,Team Level,4on5,6,0.17,0.26,0.32,1446.0,7.88,0.28,0.26,1.42,0.24,2.33,6.47,0.28,0.28,0.28,8.0,3.0,0.0,11.0,0.0,0.0,0.0,1.0,1.0,2.0,7.0,8.0,11.0,0.0,0.0,15.0,4.0,8.0,5.0,11.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,5.0,0.06,0.0,0.0,0.34,0.34,0.34,16.39,1.4,1.4,3.58,0.54,10.58,5.49,1.3,1.4,1.3,18.0,5.0,8.0,31.0,1.0,1.0,0.0,5.0,0.0,10.0,6.0,17.0,22.0,1.0,2.0,11.0,2.0,2.0,3.0,17.0,4.0,2.0,0.32,0.42,0.65,0.0,1.0,0.0,31.0,23.0,23.0,0.0,0.36,0.29,0.29,1.47,1.47,1.38
MTL,2016,MTL,MTL,Team Level,5on4,6,0.93,0.87,0.89,2120.0,29.36,3.7,2.59,6.09,0.97,17.59,9.06,3.51,3.7,3.51,31.0,9.0,13.0,53.0,3.0,4.0,0.0,8.0,0.0,14.0,11.0,28.0,37.0,2.0,4.0,14.0,2.0,3.0,5.0,27.0,8.0,5.0,0.8,0.92,1.98,0.0,1.0,2.0,53.0,40.0,40.0,0.0,0.68,0.75,0.75,3.63,3.63,3.5,3.02,0.27,0.22,0.53,0.12,1.12,2.73,0.27,0.27,0.27,5.0,0.0,3.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,4.0,1.0,2.0,22.0,13.0,8.0,8.0,4.0,0.0,1.0,0.04,0.0,0.23,0.0,0.0,1.0,8.0,5.0,5.0,8.0,0.05,0.0,0.0,0.32,0.32,0.32
CGY,2016,CGY,CGY,Team Level,other,4,0.4,0.52,0.45,598.0,7.03,1.15,0.59,1.38,0.24,5.07,1.57,1.13,1.15,1.13,6.0,4.0,4.0,14.0,0.0,1.0,0.0,0.0,2.0,6.0,1.0,6.0,10.0,0.0,0.0,6.0,0.0,2.0,1.0,7.0,1.0,2.0,0.18,0.13,0.85,0.0,0.0,0.0,14.0,10.0,10.0,0.0,0.19,0.52,0.52,0.82,0.82,0.8,8.46,1.7,0.55,1.68,0.29,3.92,3.87,1.6,1.7,1.6,9.0,3.0,1.0,13.0,2.0,1.0,0.0,1.0,0.0,2.0,6.0,7.0,10.0,0.0,0.0,9.0,0.0,1.0,2.0,7.0,2.0,3.0,0.21,0.22,1.28,1.0,0.0,1.0,13.0,12.0,12.0,1.0,0.16,0.49,0.49,1.37,1.37,1.35
CGY,2016,CGY,CGY,Team Level,all,4,0.57,0.51,0.52,14490.0,143.3,14.43,9.76,33.16,4.7,78.75,55.21,13.8,14.51,13.88,138.0,58.0,58.0,254.0,9.0,18.0,3.0,28.0,9.0,60.0,72.0,129.0,187.0,16.0,37.0,129.0,123.0,26.0,41.0,149.0,31.0,16.0,4.13,4.07,6.23,1.0,3.0,5.0,253.65,196.0,194.13,17.0,2.2,4.27,4.27,12.36,12.37,12.1,132.18,10.96,8.62,32.0,4.25,71.1,55.06,10.53,11.05,10.62,122.0,60.0,60.0,242.0,14.0,8.0,3.0,25.0,5.0,68.0,62.0,108.0,168.0,20.0,43.0,148.0,106.0,19.0,44.0,139.0,30.0,13.0,3.38,3.56,4.03,8.0,2.0,4.0,243.83,182.0,183.82,26.0,1.93,2.42,2.42,10.48,10.55,10.29
CGY,2016,CGY,CGY,Team Level,5on5,4,0.54,0.51,0.51,11611.0,107.65,8.02,6.57,26.32,3.52,58.51,45.05,7.75,8.1,7.83,103.0,45.0,49.0,197.0,2.0,11.0,0.0,25.0,6.0,44.0,60.0,101.0,146.0,15.0,35.0,97.0,113.0,21.0,32.0,120.0,23.0,5.0,3.31,3.02,1.7,1.0,1.0,0.0,196.65,148.0,146.13,17.0,1.35,2.24,2.24,7.13,7.14,6.98,102.93,6.91,6.1,25.99,3.25,55.06,43.68,6.73,7.0,6.81,93.0,48.0,47.0,188.0,9.0,7.0,3.0,18.0,3.0,55.0,49.0,84.0,132.0,19.0,41.0,117.0,100.0,14.0,34.0,117.0,16.0,8.0,2.67,1.94,2.3,5.0,1.0,3.0,189.83,141.0,142.82,21.0,1.26,1.93,1.93,6.25,6.31,6.24
CGY,2016,CGY,CGY,Team Level,4on5,4,0.21,0.07,0.1,1045.0,2.59,0.57,0.23,0.31,0.07,0.63,1.19,0.57,0.57,0.57,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,13.0,6.0,3.0,1.0,1.0,0.0,2.0,0.04,0.0,0.53,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.05,0.0,0.0,0.63,0.63,0.63,19.69,2.22,1.92,4.2,0.68,11.9,6.07,2.08,2.22,2.08,18.0,9.0,11.0,38.0,3.0,0.0,0.0,6.0,1.0,11.0,6.0,15.0,24.0,0.0,0.0,14.0,4.0,0.0,3.0,14.0,11.0,2.0,0.49,1.28,0.45,2.0,1.0,0.0,38.0,27.0,27.0,0.0,0.5,0.0,0.0,2.73,2.73,2.56
CGY,2016,CGY,CGY,Team Level,5on4,4,0.97,0.93,0.95,1236.0,26.04,4.68,2.36,5.16,0.87,14.54,7.4,4.35,4.68,4.35,26.0,9.0,5.0,40.0,6.0,6.0,3.0,3.0,1.0,10.0,9.0,20.0,29.0,0.0,0.0,13.0,4.0,0.0,7.0,21.0,7.0,7.0,0.6,0.93,3.15,0.0,2.0,4.0,40.0,35.0,35.0,0.0,0.61,1.51,1.51,3.78,3.78,3.69,1.1,0.13,0.04,0.13,0.03,0.23,1.44,0.13,0.13,0.13,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,8.0,2.0,4.0,5.0,1.0,1.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,3.0,2.0,2.0,4.0,0.01,0.0,0.0,0.14,0.14,0.14
