team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
DAL,2013,DAL,2013030173,DAL,ANA,HOME,20140421,Team Level,other,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DAL,2013,DAL,2013030173,DAL,ANA,HOME,20140421,Team Level,all,0.458,0.4215,0.407,3600.0,26.083,2.314,1.785,5.687,0.829,14.493,9.892,2.24,2.319,2.244,22.0,13.0,16.0,51.0,3.0,2.0,2.0,1.0,2.0,15.0,12.0,19.0,32.0,8.0,16.0,44.0,34.0,8.0,15.0,24.0,9.0,2.0,0.678,0.952,0.684,1.0,1.0,1.0,52.296,35.0,35.629,10.0,0.388,0.571,0.571,2.13,2.13,2.086,37.995,2.738,2.935,8.789,1.226,19.896,15.415,2.473,2.754,2.489,37.0,14.0,19.0,70.0,0.0,7.0,0.0,13.0,0.0,17.0,14.0,37.0,51.0,6.0,12.0,27.0,30.0,4.0,7.0,42.0,5.0,4.0,1.017,0.722,1.0,0.0,0.0,0.0,68.088,51.0,50.202,4.0,0.668,1.236,1.236,2.171,2.174,2.1
DAL,2013,DAL,2013030173,DAL,ANA,HOME,20140421,Team Level,5on5,0.4386,0.4505,0.4328,2506.0,21.527,1.887,1.359,4.905,0.698,11.604,8.547,1.839,1.892,1.844,20.0,9.0,12.0,41.0,3.0,2.0,2.0,1.0,2.0,11.0,10.0,17.0,26.0,7.0,14.0,30.0,32.0,3.0,13.0,22.0,5.0,2.0,0.592,0.611,0.684,1.0,1.0,1.0,42.296,29.0,29.629,9.0,0.28,0.571,0.571,1.595,1.595,1.585,28.837,2.415,2.152,7.023,0.88,14.538,10.992,2.157,2.43,2.172,28.0,10.0,12.0,50.0,0.0,5.0,0.0,10.0,0.0,13.0,10.0,28.0,38.0,5.0,10.0,19.0,29.0,3.0,4.0,30.0,4.0,4.0,0.869,0.546,1.0,0.0,0.0,0.0,48.088,38.0,37.202,2.0,0.456,1.199,1.199,1.672,1.676,1.616
DAL,2013,DAL,2013030173,DAL,ANA,HOME,20140421,Team Level,4on5,0.0,0.0526,0.0,713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,9.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.03,0.307,0.763,1.676,0.314,5.148,2.791,0.3,0.307,0.3,8.0,3.0,7.0,18.0,0.0,2.0,0.0,3.0,0.0,3.0,3.0,8.0,11.0,1.0,2.0,6.0,1.0,0.0,1.0,10.0,1.0,0.0,0.131,0.176,0.0,0.0,0.0,0.0,18.0,11.0,11.0,1.0,0.206,0.037,0.037,0.476,0.476,0.461
DAL,2013,DAL,2013030173,DAL,ANA,HOME,20140421,Team Level,5on4,0.9639,0.8182,0.75,360.0,4.556,0.427,0.426,0.782,0.131,2.888,1.345,0.401,0.427,0.401,2.0,4.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,6.0,0.0,0.0,5.0,1.0,1.0,0.0,2.0,4.0,0.0,0.086,0.341,0.0,0.0,0.0,0.0,9.0,6.0,6.0,0.0,0.108,0.0,0.0,0.535,0.535,0.501,1.128,0.016,0.02,0.09,0.032,0.21,1.632,0.016,0.016,0.016,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.006,0.0,0.0,0.022,0.022,0.022
DAL,2013,DAL,2013030174,DAL,ANA,HOME,20140423,Team Level,other,0.1,0.25,0.5,108.0,0.3,0.01,0.068,0.143,0.05,0.405,0.324,0.01,0.01,0.01,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.016,0.0,0.0,0.026,0.026,0.026,0.884,0.09,0.088,0.116,0.02,0.533,0.153,0.09,0.09,0.09,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.029,0.0,0.0,0.119,0.119,0.119
DAL,2013,DAL,2013030174,DAL,ANA,HOME,20140423,Team Level,all,0.5105,0.5126,0.4875,3600.0,28.209,2.449,2.007,6.898,0.937,15.572,11.138,2.327,2.348,2.234,26.0,13.0,22.0,61.0,4.0,3.0,0.0,6.0,1.0,10.0,15.0,22.0,35.0,4.0,11.0,38.0,30.0,10.0,15.0,32.0,3.0,4.0,1.122,0.328,0.999,2.0,2.0,0.0,59.388,39.0,37.947,7.0,0.436,0.78,0.78,2.106,2.044,1.991,30.853,2.348,2.308,7.592,1.093,16.343,11.316,2.138,2.486,2.263,23.0,18.0,17.0,58.0,2.0,5.0,1.0,9.0,2.0,10.0,13.0,21.0,39.0,4.0,11.0,29.0,42.0,9.0,2.0,32.0,6.0,3.0,0.616,0.685,1.048,1.0,0.0,1.0,60.097,41.0,42.222,0.0,0.53,1.055,1.055,1.823,1.883,1.748
DAL,2013,DAL,2013030174,DAL,ANA,HOME,20140423,Team Level,5on5,0.4667,0.5217,0.4918,2772.0,22.531,1.886,1.435,5.781,0.703,11.62,8.574,1.787,1.785,1.693,23.0,7.0,18.0,48.0,4.0,3.0,0.0,5.0,1.0,4.0,13.0,19.0,26.0,4.0,11.0,29.0,27.0,8.0,11.0,24.0,3.0,3.0,0.779,0.328,0.78,2.0,2.0,0.0,46.388,30.0,28.947,6.0,0.302,0.78,0.78,1.409,1.346,1.324,23.197,2.155,1.481,5.882,0.808,11.914,8.76,1.945,2.293,2.07,17.0,14.0,13.0,44.0,2.0,4.0,1.0,6.0,0.0,9.0,10.0,15.0,29.0,4.0,11.0,20.0,38.0,6.0,1.0,23.0,5.0,3.0,0.512,0.595,1.048,1.0,0.0,1.0,46.097,31.0,32.222,0.0,0.309,1.033,1.033,1.431,1.49,1.357
DAL,2013,DAL,2013030174,DAL,ANA,HOME,20140423,Team Level,4on5,0.2984,0.0909,0.1111,360.0,0.732,0.037,0.028,0.072,0.018,0.283,0.562,0.037,0.037,0.037,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,2.0,1.0,1.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.006,0.0,0.0,0.043,0.043,0.043,6.009,0.087,0.716,1.446,0.241,3.697,1.813,0.087,0.087,0.087,5.0,3.0,2.0,10.0,0.0,1.0,0.0,3.0,2.0,1.0,1.0,5.0,8.0,0.0,0.0,7.0,1.0,1.0,1.0,8.0,0.0,0.0,0.087,0.0,0.0,0.0,0.0,0.0,10.0,8.0,8.0,0.0,0.185,0.021,0.021,0.251,0.251,0.25
DAL,2013,DAL,2013030174,DAL,ANA,HOME,20140423,Team Level,5on4,0.97,0.9167,0.875,360.0,4.646,0.517,0.475,0.901,0.165,3.264,1.678,0.493,0.517,0.493,3.0,4.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,7.0,0.0,0.0,2.0,1.0,0.0,3.0,6.0,0.0,1.0,0.297,0.0,0.22,0.0,0.0,0.0,11.0,7.0,7.0,1.0,0.112,0.0,0.0,0.629,0.629,0.599,0.763,0.016,0.022,0.149,0.025,0.199,0.589,0.016,0.016,0.016,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.006,0.0,0.0,0.022,0.022,0.022
